gene_label,in_hra,in_hra_pop,in_kpmp,in_mosdap,all_four
ISY1,0,1,0,0,False
ISYNA1,0,1,0,0,False
ITCH,0,1,0,0,False
ITFG1,0,1,0,0,False
ITFG2,0,1,0,0,False
ITFG2-AS1,0,1,0,0,False
ITGA1,1,1,1,0,False
ITGA10,0,1,0,0,False
ITGA11,1,1,0,0,False
ITGA2,1,1,0,0,False
ITGA2-AS1,0,1,0,0,False
ITGA2B,1,1,0,1,False
ITGA3,1,1,0,0,False
ITGA4,1,1,0,0,False
ITGA5,1,1,0,0,False
ITGA6,1,1,0,0,False
ITGA6-AS1,0,1,0,0,False
ITGA7,1,1,0,0,False
ITGA8,1,1,0,1,False
ITGA9,0,1,0,1,False
ITGA9-AS1,0,1,0,0,False
ITGAD,0,1,0,0,False
ITGAE,1,1,0,0,False
ITGAL,1,1,0,0,False
ITGAM,1,1,0,0,False
ITGAV,1,1,0,0,False
ITGAX,1,1,0,0,False
ITGB1,1,1,0,0,False
ITGB1-DT,0,1,0,0,False
ITGB1BP1,0,1,0,0,False
ITGB1BP2,0,1,0,0,False
ITGB2,1,1,0,0,False
ITGB2-AS1,0,1,0,0,False
ITGB3,1,1,1,0,False
ITGB3BP,0,1,0,0,False
ITGB4,1,1,0,0,False
ITGB5,1,1,0,0,False
ITGB6,0,1,0,0,False
ITGB7,0,1,0,0,False
ITGB8,0,1,0,0,False
ITGB8-AS1,0,1,0,0,False
ITGBL1,1,1,0,0,False
ITIH1,0,1,0,0,False
ITIH2,0,1,0,0,False
ITIH3,0,1,0,0,False
ITIH4,0,1,0,0,False
ITIH5,0,1,0,0,False
ITIH6,0,1,0,0,False
ITK,0,1,0,1,False
ITLN1,1,1,0,0,False
ITLN2,0,1,0,0,False
ITM2A,1,1,0,0,False
ITM2B,0,1,0,0,False
ITM2C,0,1,0,0,False
ITPA,0,1,0,0,False
ITPK1,0,1,0,0,False
ITPKA,0,1,0,0,False
ITPKB,0,1,0,0,False
ITPKB-IT1,0,1,0,0,False
ITPKC,0,1,0,0,False
ITPR1,0,1,0,0,False
ITPR2,0,1,1,0,False
ITPR2-AS1,0,1,0,0,False
ITPR3,0,1,0,0,False
ITPRID1,1,1,0,1,False
ITPRID2,0,1,0,0,False
ITPRIP,0,1,0,0,False
ITPRIPL2,0,1,0,0,False
ITSN1,0,1,0,0,False
ITSN2,0,1,0,0,False
IVD,0,1,0,0,False
IVL,1,0,0,0,False
IVNS1ABP,0,1,1,0,False
IWS1,0,1,0,0,False
IZUMO2,0,1,0,0,False
IZUMO4,0,1,0,0,False
Integrin ��3��1,1,0,0,0,False
Integrin ��5,1,0,0,0,False
JADE1,0,1,0,0,False
JADE2,0,1,0,0,False
JADE3,0,1,0,0,False
JAG1,1,1,0,0,False
JAG2,0,1,0,0,False
JAGN1,0,1,0,0,False
JAK1,0,1,0,0,False
JAK2,0,1,0,0,False
JAK3,0,1,0,0,False
JAKMIP1,0,1,0,0,False
JAKMIP2,0,1,0,0,False
JAKMIP3,0,1,0,0,False
JAM2,1,1,0,0,False
JAM3,0,1,0,0,False
JAML,1,1,0,1,False
JARID2,0,1,0,0,False
JAZF1,0,1,0,0,False
JAZF1-AS1,0,1,0,0,False
JCAD,0,1,0,0,False
JCHAIN,1,1,0,0,False
JDP2,0,1,0,0,False
JHY,0,1,0,0,False
JKAMP,0,1,0,0,False
JMJD1C,0,1,0,0,False
JMJD4,0,1,0,0,False
JMJD6,0,1,0,0,False
JMJD7,0,1,0,0,False
JMJD8,0,1,0,0,False
JMY,0,1,0,0,False
JOSD1,0,1,0,0,False
JOSD2,0,1,0,0,False
JPH1,0,1,0,0,False
JPH2,0,1,0,1,False
JPH3,0,1,0,0,False
JPH4,0,1,0,0,False
JPT1,0,1,0,0,False
JPT2,0,1,0,0,False
JPX,0,1,0,0,False
JRK,0,1,0,0,False
JRKL,0,1,0,0,False
JRKL-AS1,0,1,0,0,False
JSRP1,0,1,0,1,False
JTB,0,1,0,0,False
JUN,0,1,0,0,False
JUNB,0,1,0,0,False
JUND,0,1,0,0,False
JUP,0,1,0,0,False
KAAG1,0,1,0,0,False
KALRN,0,1,0,0,False
KANK1,0,1,0,0,False
KANK2,0,1,0,0,False
KANK3,0,1,0,0,False
KANK4,0,1,0,0,False
KANSL1,0,1,0,0,False
KANSL1-AS1,0,1,0,0,False
KANSL1L,0,1,0,0,False
KANSL2,0,1,0,0,False
KANSL3,0,1,0,0,False
KANTR,0,1,0,0,False
KARS1,0,1,0,0,False
KAT14,0,1,0,0,False
KAT2A,0,1,0,0,False
KAT2B,0,1,0,0,False
KAT5,0,1,0,0,False
KAT6A,0,1,0,0,False
KAT6B,0,1,0,0,False
KAT7,0,1,0,0,False
KAT8,0,1,0,0,False
KATNA1,0,1,0,0,False
KATNAL1,0,1,0,0,False
KATNAL2,0,1,0,0,False
KATNB1,0,1,0,0,False
KATNBL1,0,1,0,0,False
KATNIP,0,1,0,0,False
KAZALD1,0,1,0,0,False
KAZN,0,1,1,0,False
KAZN-AS1,0,1,0,0,False
KBTBD11,0,1,0,0,False
KBTBD12,0,1,0,0,False
KBTBD2,0,1,0,0,False
KBTBD4,0,1,0,0,False
KBTBD7,0,1,0,0,False
KBTBD8,0,1,0,0,False
KCMF1,0,1,0,0,False
KCNA3,0,1,0,0,False
KCNA5,0,1,0,0,False
KCNA6,0,1,0,0,False
KCNAB1,0,1,0,0,False
KCNAB1-AS2,0,1,0,0,False
KCNAB2,0,1,0,0,False
KCNAB3,0,1,0,0,False
KCNB1,0,1,0,0,False
KCNB2,0,1,0,0,False
KCNC2,0,1,0,0,False
KCNC3,0,1,0,1,False
KCNC4,0,1,0,0,False
KCND1,0,1,0,0,False
KCND2,0,1,0,0,False
KCND3,0,1,0,1,False
KCNE1,0,1,0,0,False
KCNE3,0,1,0,0,False
KCNE4,0,1,0,0,False
KCNE5,0,1,0,0,False
KCNG1,0,1,0,0,False
KCNG2,0,1,0,0,False
KCNG3,0,1,0,0,False
KCNH1,0,1,0,0,False
KCNH2,1,1,0,0,False
KCNH3,0,1,0,0,False
KCNH4,0,1,0,0,False
KCNH6,0,1,0,0,False
KCNH7,0,1,0,0,False
KCNH8,1,1,0,0,False
KCNIP1,0,1,0,0,False
KCNIP2,0,1,0,0,False
KCNIP2-AS1,0,1,0,0,False
KCNIP4,0,1,0,0,False
KCNIP4-IT1,0,1,0,0,False
KCNJ1,0,1,0,0,False
KCNJ10,0,1,0,0,False
KCNJ11,0,1,0,0,False
KCNJ12,0,1,0,0,False
KCNJ13,0,1,0,0,False
KCNJ14,0,1,0,0,False
KCNJ15,0,1,1,0,False
KCNJ16,0,1,1,0,False
KCNJ2,0,1,0,0,False
KCNJ3,0,1,0,0,False
KCNJ5,0,1,0,0,False
KCNJ6,0,1,0,0,False
KCNJ8,1,1,0,0,False
KCNK1,0,1,0,0,False
KCNK10,0,1,0,0,False
KCNK12,0,1,0,0,False
KCNK13,0,1,0,1,False
KCNK15-AS1,0,1,0,0,False
KCNK17,0,1,0,0,False
KCNK2,1,1,0,0,False
KCNK3,0,1,0,0,False
KCNK5,0,1,0,0,False
KCNK6,0,1,0,0,False
KCNK7,0,1,0,0,False
KCNMA1,0,1,0,0,False
KCNMA1-AS1,0,1,0,0,False
KCNMB1,0,1,0,0,False
KCNMB2,0,1,1,0,False
KCNMB2-AS1,0,1,0,0,False
KCNMB3,0,1,0,0,False
KCNMB4,0,1,0,0,False
KCNN1,0,1,0,0,False
KCNN2,0,1,0,0,False
KCNN3,0,1,0,0,False
KCNN4,0,1,0,0,False
KCNQ1,0,1,0,0,False
KCNQ1-AS1,0,1,0,0,False
KCNQ1OT1,0,1,0,0,False
KCNQ2,0,1,0,0,False
KCNQ3,0,1,0,0,False
KCNQ5,0,1,0,0,False
KCNRG,0,1,0,0,False
KCNS3,0,1,0,0,False
KCNT2,1,1,1,0,False
KCNU1,0,1,0,0,False
KCNV1,0,1,0,0,False
KCNV2,0,1,0,0,False
KCP,0,1,0,0,False
KCTD1,0,1,0,0,False
KCTD10,0,1,0,0,False
KCTD11,0,1,0,0,False
KCTD12,1,1,0,0,False
KCTD13,0,1,0,0,False
KCTD14,0,1,0,0,False
KCTD15,0,1,0,0,False
KCTD16,0,1,0,0,False
KCTD17,0,1,0,0,False
KCTD18,0,1,0,0,False
KCTD19,0,1,0,0,False
KCTD2,0,1,0,0,False
KCTD20,0,1,0,0,False
KCTD21,0,1,0,0,False
KCTD21-AS1,0,1,0,0,False
KCTD3,0,1,0,0,False
KCTD5,0,1,0,0,False
KCTD6,0,1,0,0,False
KCTD7,0,1,0,0,False
KCTD8,0,1,0,0,False
KCTD9,0,1,0,0,False
KDELR1,0,1,0,0,False
KDELR2,0,1,0,0,False
KDELR3,0,1,0,0,False
KDF1,0,1,0,0,False
KDM1A,0,1,0,0,False
KDM1B,0,1,0,0,False
KDM2A,0,1,0,0,False
KDM2B,0,1,0,0,False
KDM2B-DT,0,1,0,0,False
KDM3A,0,1,0,0,False
KDM3B,0,1,0,0,False
KDM4A,0,1,0,0,False
KDM4B,0,1,0,0,False
KDM4C,0,1,0,0,False
KDM5A,0,1,0,0,False
KDM5B,0,1,0,0,False
KDM5C,0,1,0,0,False
KDM5D,0,1,0,0,False
KDM6A,0,1,0,0,False
KDM6B,0,1,0,0,False
KDM7A,0,1,0,0,False
KDM7A-DT,0,1,0,0,False
KDM8,0,1,0,0,False
KDR,0,1,0,0,False
KDSR,0,1,0,0,False
KEAP1,0,1,0,0,False
KEL,0,1,0,0,False
KERA,0,1,0,0,False
KGD4,0,1,0,0,False
KHDC1,0,1,0,0,False
KHDC1-AS1,0,1,0,0,False
KHDC4,0,1,0,0,False
KHDRBS1,0,1,0,0,False
KHDRBS2,0,1,0,0,False
KHDRBS3,0,1,0,0,False
KHK,0,1,0,0,False
KHNYN,0,1,0,0,False
KHSRP,0,1,0,0,False
KIAA0040,0,1,0,0,False
KIAA0087,0,1,0,0,False
KIAA0232,0,1,0,0,False
KIAA0319,0,1,0,0,False
KIAA0319L,0,1,0,0,False
KIAA0513,0,1,0,0,False
KIAA0586,0,1,0,0,False
KIAA0753,0,1,0,0,False
KIAA0825,0,1,0,0,False
KIAA0930,0,1,0,0,False
KIAA1143,0,1,0,0,False
KIAA1191,0,1,0,0,False
KIAA1217,0,1,0,0,False
KIAA1328,0,1,0,0,False
KIAA1549,0,1,0,0,False
KIAA1549L,0,1,0,0,False
KIAA1586,0,1,0,0,False
KIAA1614,0,1,0,0,False
KIAA1671,0,1,0,0,False
KIAA1671-AS1,0,1,0,0,False
KIAA1958,0,1,0,0,False
KIAA2012,0,1,0,0,False
KIAA2013,0,1,0,0,False
KICS2,0,1,0,0,False
KIDINS220,0,1,0,0,False
KIF11,0,1,0,0,False
KIF12,0,1,0,0,False
KIF13A,0,1,0,0,False
KIF13B,0,1,0,0,False
KIF14,0,1,0,0,False
KIF15,0,1,0,0,False
KIF16B,0,1,0,0,False
KIF17,0,1,0,0,False
KIF18A,0,1,0,0,False
KIF18B,0,1,0,0,False
KIF19,1,1,0,0,False
KIF19BP,0,1,0,0,False
KIF1A,0,1,0,0,False
KIF1B,0,1,0,0,False
KIF1C,0,1,0,0,False
KIF20A,0,1,0,0,False
KIF20B,0,1,0,0,False
KIF21A,0,1,0,0,False
KIF21B,0,1,0,0,False
KIF22,0,1,0,0,False
KIF23,0,1,0,0,False
KIF24,0,1,0,0,False
KIF25,1,1,0,0,False
KIF26B,0,1,0,0,False
KIF26B-AS1,0,1,0,0,False
KIF27,0,1,0,0,False
KIF28P,0,1,0,0,False
KIF2A,0,1,0,0,False
KIF2C,0,1,0,0,False
KIF3A,0,1,0,0,False
KIF3B,0,1,0,0,False
KIF3C,0,1,0,0,False
KIF4A,1,1,0,0,False
KIF5A,0,1,0,0,False
KIF5B,0,1,0,0,False
KIF5C,0,1,0,0,False
KIF5C-AS1,0,1,0,0,False
KIF6,0,1,0,0,False
KIF9,0,1,0,0,False
KIF9-AS1,0,1,0,0,False
KIFAP3,0,1,0,0,False
KIFC1,0,1,0,0,False
KIFC3,0,1,0,0,False
KILH,0,1,0,0,False
KIN,0,1,0,0,False
KIR2DL1,0,1,0,0,False
KIR2DL3,0,1,0,0,False
KIR2DL4,0,1,0,0,False
KIR2DS4,0,1,0,0,False
KIR3DL1,0,1,0,0,False
KIR3DX1,0,1,0,0,False
KIRREL1,0,1,0,0,False
KIRREL3,0,1,0,0,False
KISS1,0,1,0,0,False
KIT,1,1,1,0,False
KITLG,0,1,0,0,False
KIZ,0,1,0,0,False
KIZ-AS1,1,1,0,0,False
KL,0,1,0,0,False
KLB,0,1,0,0,False
KLC1,0,1,0,0,False
KLC2,0,1,0,0,False
KLC3,0,1,0,0,False
KLC4,0,1,0,0,False
KLF1,1,1,0,0,False
KLF10,0,1,0,0,False
KLF11,0,1,0,0,False
KLF12,0,1,0,0,False
KLF13,0,1,0,0,False
KLF15,0,1,0,0,False
KLF16,0,1,0,0,False
KLF2,1,1,0,0,False
KLF2-DT,0,1,0,0,False
KLF3,0,1,0,0,False
KLF3-AS1,0,1,0,0,False
KLF4,1,1,0,0,False
KLF5,0,1,0,0,False
KLF6,1,1,0,0,False
KLF7,0,1,0,0,False
KLF9,0,1,0,0,False
KLHDC1,0,1,0,0,False
KLHDC10,0,1,0,0,False
KLHDC2,0,1,0,0,False
KLHDC3,0,1,0,0,False
KLHDC4,0,1,0,0,False
KLHDC7B,0,1,0,0,False
KLHDC8A,0,1,0,0,False
KLHDC8B,0,1,0,0,False
KLHDC9,0,1,0,0,False
KLHL1,1,1,0,0,False
KLHL11,0,1,0,0,False
KLHL12,0,1,0,0,False
KLHL13,0,1,0,0,False
KLHL14,1,1,0,0,False
KLHL15,0,1,0,0,False
KLHL17,0,1,0,0,False
KLHL18,0,1,0,0,False
KLHL2,0,1,0,0,False
KLHL20,0,1,0,0,False
KLHL21,0,1,0,0,False
KLHL22,0,1,0,0,False
KLHL23,0,1,0,0,False
KLHL24,0,1,0,0,False
KLHL25,0,1,0,0,False
KLHL26,0,1,0,0,False
KLHL28,0,1,0,0,False
KLHL29,0,1,0,0,False
KLHL3,0,1,1,0,False
KLHL32,0,1,0,0,False
KLHL35,0,1,0,0,False
KLHL36,0,1,0,0,False
KLHL4,0,1,0,0,False
KLHL41,1,1,0,0,False
KLHL42,0,1,0,0,False
KLHL5,0,1,0,0,False
KLHL6,0,1,0,0,False
KLHL6-AS1,0,1,0,0,False
KLHL7,0,1,0,0,False
KLHL8,0,1,0,0,False
KLHL9,0,1,0,0,False
KLK1,0,1,0,0,False
KLK10,0,1,0,0,False
KLK11,1,1,0,1,False
KLK12,0,1,0,0,False
KLK14,0,1,0,0,False
KLK2,0,1,0,0,False
KLK3,1,1,0,0,False
KLK4,0,1,0,0,False
KLK5,0,1,0,0,False
KLK6,0,1,0,0,False
KLK8,0,1,0,0,False
KLKB1,0,1,0,0,False
KLKP1,0,1,0,0,False
KLRB1,1,1,0,0,False
KLRC1,1,1,0,0,False
KLRC2,0,1,0,1,False
KLRC3,0,1,0,1,False
KLRC4-KLRK1,0,1,0,0,False
KLRD1,1,1,0,1,False
KLRF1,1,1,0,1,False
KLRG1,1,1,0,0,False
KLRG2,0,1,0,0,False
KLRK1,1,1,0,1,False
KLRK1-AS1,0,1,0,0,False
KMO,0,1,0,0,False
KMT2A,0,1,0,0,False
KMT2B,0,1,0,0,False
KMT2C,0,1,0,0,False
KMT2CP5,0,1,0,0,False
KMT2D,0,1,0,0,False
KMT2E,0,1,0,0,False
KMT2E-AS1,0,1,0,0,False
KMT5A,0,1,0,0,False
KMT5AP3,0,1,0,0,False
KMT5B,0,1,0,0,False
KMT5C,0,1,0,0,False
KNG1,0,1,1,0,False
KNL1,0,1,0,0,False
KNOP1,0,1,0,0,False
KNSTRN,0,1,0,0,False
KNTC1,0,1,0,0,False
KPLCE,0,1,0,0,False
KPNA1,0,1,0,0,False
KPNA2,0,1,0,0,False
KPNA3,0,1,0,0,False
KPNA4,0,1,0,0,False
KPNA5,0,1,0,0,False
KPNA6,0,1,0,0,False
KPNA7,0,1,0,0,False
KPNB1,0,1,0,0,False
KPNB1-DT,0,1,0,0,False
KPRP,0,1,0,0,False
KPTN,0,1,0,0,False
KRAS,0,1,0,0,False
KRBOX4,0,1,0,0,False
KRBOX5,0,1,0,0,False
KRCC1,0,1,0,0,False
KREMEN1,0,1,0,0,False
KREMEN2,0,1,0,0,False
KRI1,0,1,0,0,False
KRIT1,0,1,0,0,False
KRR1,0,1,0,0,False
KRT1,1,1,0,0,False
KRT10,1,1,0,0,False
KRT10-AS1,0,1,0,0,False
KRT12,1,1,0,0,False
KRT13,1,1,0,0,False
KRT14,1,1,0,1,False
KRT15,1,1,0,1,False
KRT16,0,1,0,0,False
KRT17,1,1,0,1,False
KRT18,1,1,0,1,False
KRT18P20,0,1,0,0,False
KRT18P31,0,1,0,0,False
KRT18P5,0,1,0,0,False
KRT19,1,1,1,1,True
KRT19P4,0,1,0,0,False
KRT2,0,1,0,1,False
KRT20,1,1,0,0,False
KRT223P,0,1,0,0,False
KRT23,0,1,0,0,False
KRT24,0,1,0,0,False
KRT26,1,0,0,0,False
KRT28,0,1,0,0,False
KRT3,1,1,0,0,False
KRT39,0,1,0,0,False
KRT4,1,1,0,0,False
KRT5,1,1,0,1,False
KRT6A,1,1,0,0,False
KRT6B,0,1,0,0,False
KRT6C,0,1,0,0,False
KRT7,1,1,0,0,False
KRT7-AS,0,1,0,0,False
KRT71,0,0,0,1,False
KRT72,0,1,0,0,False
KRT8,1,1,0,1,False
KRT80,0,1,0,0,False
KRT85,0,1,0,0,False
KRT86,1,1,0,0,False
KRT8P3,0,1,0,0,False
KRT8P43,0,1,0,0,False
KRTAP5-6,1,0,0,0,False
KRTAP5-AS1,0,1,0,0,False
KRTCAP2,0,1,0,0,False
KRTCAP2P1,0,1,0,0,False
KRTCAP3,0,1,0,0,False
KRTDAP,0,1,0,1,False
KSR1,0,1,0,0,False
KSR2,0,1,1,0,False
KTI12,0,1,0,0,False
KTN1,0,1,0,0,False
KTN1-AS1,0,1,0,0,False
KXD1,0,1,0,0,False
KYAT1,0,1,0,0,False
KYAT3,0,1,0,0,False
KYNU,0,1,0,0,False
L1CAM,0,1,0,0,False
L1TD1,0,1,0,0,False
L2HGDH,0,1,0,0,False
L3HYPDH,0,1,0,0,False
L3MBTL1,0,1,0,0,False
L3MBTL2,0,1,0,0,False
L3MBTL3,0,1,0,0,False
L3MBTL4,0,1,0,0,False
LACC1,0,1,0,0,False
LACRT,0,1,0,0,False
LACTB,0,1,0,0,False
LACTB2,0,1,0,0,False
LACTB2-AS1,0,1,0,0,False
LAD1,1,1,0,0,False
LAG3,0,1,0,0,False
LAGE3,0,1,0,0,False
LAIR1,1,1,0,0,False
LAIR2,0,1,0,0,False
LAMA1,1,1,0,0,False
LAMA2,1,1,0,0,False
LAMA3,1,1,0,0,False
LAMA4,0,1,0,0,False
LAMA5,0,1,0,0,False
LAMB1,1,1,0,0,False
LAMB2,0,1,0,0,False
LAMB3,0,1,0,1,False
LAMB4,0,1,0,0,False
LAMC1,0,1,0,0,False
LAMC2,0,1,0,0,False
LAMC3,1,1,0,0,False
LAMP1,0,1,0,0,False
LAMP2,0,1,0,0,False
LAMP3,1,1,0,1,False
LAMP5,1,1,0,0,False
LAMTOR1,0,1,0,0,False
LAMTOR2,0,1,0,0,False
LAMTOR3,0,1,0,0,False
LAMTOR4,0,1,0,0,False
LAMTOR5,0,1,0,0,False
LAMTOR5-AS1,0,1,0,0,False
LANCL1,0,1,0,0,False
LANCL1-AS1,0,1,0,0,False
LANCL2,0,1,0,0,False
LANCL3,0,1,0,0,False
LAP3,0,1,0,0,False
LAPTM4A,0,1,0,0,False
LAPTM4B,0,1,0,0,False
LAPTM5,1,1,0,0,False
LARGE-AS1,0,1,0,0,False
LARGE1,0,1,0,0,False
LARGE1-AS1,0,1,0,0,False
LARGE2,0,1,0,0,False
LARP1,0,1,0,0,False
LARP1B,0,1,0,0,False
LARP4,0,1,0,0,False
LARP4B,0,1,0,0,False
LARP6,0,1,0,0,False
LARP7,0,1,0,0,False
LARRPM,0,1,0,0,False
LARS1,0,1,0,0,False
LARS2,0,1,0,0,False
LAS1L,0,1,0,0,False
LASP1,0,1,0,0,False
LASP1NB,0,1,0,0,False
LAT,1,1,0,0,False
LAT2,1,1,0,0,False
LATS1,0,1,0,0,False
LATS2,0,1,0,0,False
LATS2-AS1,0,1,0,0,False
LAX1,0,1,0,0,False
LAYN,0,1,0,0,False
LBH,0,1,0,0,False
LBHD1,0,1,0,0,False
LBP,0,1,0,0,False
LBR,0,1,0,0,False
LBX2-AS1,0,1,0,0,False
LCA5,0,1,0,0,False
LCA5L,0,1,0,0,False
LCAT,0,1,0,0,False
LCE1A,0,1,0,0,False
LCE1B,0,1,0,0,False
LCE1C,0,1,0,0,False
LCE1F,0,1,0,0,False
LCE2A,0,1,0,0,False
LCE2B,0,1,0,0,False
LCE3D,0,1,0,0,False
LCE3E,0,1,0,0,False
LCE6A,0,1,0,0,False
LCIIAR,0,1,0,0,False
LCK,1,1,0,1,False
LCLAT1,0,1,0,0,False
LCMT1,0,1,0,0,False
LCN1,0,1,0,0,False
LCN10,0,1,0,0,False
LCN12,0,1,0,0,False
LCN15,0,1,0,0,False
LCN2,1,1,0,0,False
LCN6,0,1,0,0,False
LCN8,0,1,0,0,False
LCNL1,0,1,0,0,False
LCOR,0,1,0,0,False
LCORL,0,1,0,0,False
LCP1,0,1,0,0,False
LCP2,1,1,0,0,False
LCT-AS1,0,1,0,0,False
LDAF1,0,1,0,0,False
LDAH,0,1,0,0,False
LDB1,0,1,0,0,False
LDB2,0,1,1,0,False
LDB3,1,1,0,0,False
LDHA,0,1,0,0,False
LDHB,0,1,0,0,False
LDHBP2,0,1,0,0,False
LDHC,0,1,0,0,False
LDHD,0,1,0,0,False
LDLR,0,1,0,0,False
LDLRAD1,0,1,0,0,False
LDLRAD2,0,1,0,0,False
LDLRAD3,0,1,0,0,False
LDLRAD4,0,1,1,0,False
LDLRAP1,0,1,0,0,False
LEAP2,0,1,0,0,False
LEF1,1,1,0,1,False
LEF1-AS1,0,1,0,0,False
LEFTY1,0,1,0,0,False
LEFTY2,0,1,0,0,False
LEKR1,0,1,0,0,False
LEMD2,0,1,0,0,False
LEMD3,0,1,0,0,False
LENG1,0,1,0,0,False
LENG8,0,1,0,0,False
LENG8-AS1,0,1,0,0,False
LENG9,0,1,0,0,False
LEO1,0,1,0,0,False
LEP,1,1,0,0,False
LEPR,0,1,0,0,False
LEPROT,0,1,0,0,False
LEPROTL1,0,1,0,0,False
LERFS,0,1,0,0,False
LETM1,0,1,0,0,False
LETM2,0,1,0,0,False
LETMD1,0,1,0,0,False
LETR1,1,1,0,0,False
LFNG,0,1,0,0,False
LGALS1,0,1,0,0,False
LGALS12,0,1,0,0,False
LGALS2,1,1,0,0,False
LGALS3,1,1,0,0,False
LGALS3BP,0,1,0,0,False
LGALS4,0,1,0,1,False
LGALS7,0,1,0,0,False
LGALS7B,0,1,0,0,False
LGALS8,0,1,0,0,False
LGALS9,0,1,0,0,False
LGALS9B,0,1,0,0,False
LGALS9C,0,1,0,0,False
LGALSL,0,1,0,0,False
LGI1,0,1,0,0,False
LGI2,0,1,0,0,False
LGI3,0,1,0,0,False
LGI4,0,1,0,0,False
LGMN,1,1,0,0,False
LGR4,1,1,0,0,False
LGR5,1,1,0,0,False
LGR6,1,1,0,0,False
LGSN,0,1,0,0,False
LHFP,0,1,0,0,False
LHFPL2,0,1,0,0,False
LHFPL3,0,1,0,0,False
LHFPL3-AS1,0,1,0,0,False
LHFPL3-AS2,0,1,0,0,False
LHFPL4,0,1,0,0,False
LHFPL5,0,1,0,0,False
LHFPL6,0,1,0,0,False
LHPP,0,1,0,0,False
LHX1,1,1,1,0,False
LHX1-DT,0,1,0,0,False
LHX2,1,1,0,0,False
LHX4,0,1,0,0,False
LHX6,1,1,0,0,False
LHX8,1,0,0,0,False
LHX9,1,1,0,0,False
LIAS,0,1,0,0,False
LIAT1,0,1,0,0,False
LIF,0,1,0,0,False
LIFR,0,1,0,0,False
LIFR-AS1,0,1,0,0,False
LIG1,0,1,0,0,False
LIG4,0,1,0,0,False
LILRA1,0,1,0,1,False
LILRA2,0,1,0,1,False
LILRA4,1,1,0,1,False
LILRA5,0,1,0,1,False
LILRA6,0,1,0,0,False
LILRB1,0,1,0,0,False
LILRB2,0,1,0,0,False
LILRB3,0,1,0,0,False
LILRB4,0,1,0,0,False
LILRB5,0,1,0,1,False
LIM2,0,1,0,0,False
LIMA1,0,1,0,0,False
LIMASI,0,1,0,0,False
LIMCH1,0,1,0,0,False
LIMD1,0,1,0,0,False
LIMD1-AS1,0,1,0,0,False
LIMD2,0,1,0,0,False
LIME1,0,1,0,0,False
LIMK1,0,1,0,0,False
LIMK2,0,1,0,0,False
LIMS1,0,1,0,0,False
LIMS2,0,1,0,0,False
LIN28A,0,1,0,0,False
LIN28B-AS1,0,1,0,0,False
LIN37,0,1,0,0,False
LIN52,0,1,0,0,False
LIN54,0,1,0,0,False
LIN7A,0,1,0,0,False
LIN7B,0,1,0,0,False
LIN7C,0,1,0,0,False
LIN9,0,1,0,0,False
LINC-PINT,0,1,0,0,False
LINC00028,0,1,0,0,False
LINC00092,0,1,0,0,False
LINC00114,0,1,0,0,False
LINC00115,0,1,0,0,False
LINC00160,0,1,0,0,False
LINC00161,0,1,0,0,False
LINC00173,0,1,0,0,False
LINC00174,0,1,0,0,False
LINC00189,0,1,0,0,False
LINC00221,0,1,0,0,False
LINC00239,0,1,0,0,False
LINC00243,0,1,0,0,False
LINC00261,1,1,0,0,False
LINC00265,0,1,0,0,False
LINC00276,0,1,0,0,False
LINC00278,1,1,0,0,False
LINC00293,0,1,0,0,False
LINC00294,0,1,0,0,False
LINC00298,0,1,0,0,False
LINC00299,1,1,0,0,False
LINC00310,0,1,0,0,False
LINC00311,0,1,0,0,False
LINC00320,0,1,0,0,False
LINC00323,0,1,0,0,False
LINC00324,0,1,0,0,False
LINC00326,1,1,0,0,False
LINC00336,0,1,0,0,False
LINC00339,0,1,0,0,False
LINC00342,0,1,0,0,False
LINC00343,1,0,0,0,False
LINC00348,0,1,0,0,False
LINC00351,0,1,0,0,False
LINC00352,0,1,0,0,False
LINC00355,1,1,0,0,False
LINC00358,0,1,0,0,False
LINC00378,0,1,0,0,False
LINC00381,0,1,0,0,False
LINC00382,0,1,0,0,False
LINC00387,0,1,0,0,False
LINC00390,0,1,0,0,False
LINC00396,0,1,0,0,False
LINC00402,0,1,0,0,False
LINC00410,1,0,0,0,False
LINC00426,0,1,0,0,False
LINC00448,0,1,0,0,False
LINC00466,0,1,0,0,False
LINC00467,0,1,0,0,False
LINC00471,0,1,0,0,False
LINC00472,0,1,1,0,False
LINC00475,0,1,0,0,False
LINC00486,0,1,0,0,False
LINC00487,0,1,0,0,False
LINC00488,0,1,0,0,False
LINC00494,0,1,0,0,False
LINC00499,1,1,0,0,False
LINC00501,0,1,0,0,False
LINC00504,0,1,0,0,False
LINC00506,0,1,0,0,False
LINC00507,1,0,0,0,False
LINC00508,1,0,0,0,False
LINC00511,0,1,0,0,False
LINC00513,0,1,0,0,False
LINC00520,0,1,0,0,False
LINC00525,0,1,0,0,False
LINC00526,0,1,0,0,False
LINC00528,0,1,0,0,False
LINC00534,1,1,0,0,False
LINC00536,0,1,0,0,False
LINC00539,0,1,0,0,False
LINC00540,0,1,0,0,False
LINC00558,0,1,0,0,False
LINC00562,0,1,0,0,False
LINC00570,0,1,0,0,False
LINC00571,0,1,0,0,False
LINC00578,0,1,0,0,False
LINC00587,0,1,0,0,False
LINC00595,0,1,0,0,False
