"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","annotation_label","annotation_label_id","cell_label2"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0017000","pulmonary ionocyte",18.02,0.0000283497019430802,"Pulmonary Ionocyte","PV:0000136","pulmonary ionocyte"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000192","smooth muscle cell",1,0.00000248430540063151,"Smooth Muscle Cell","PV:0000139","smooth muscle cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000071","blood vessel endothelial cell",2,0.00000496861080126302,"Blood Vessel Endothelial Cell","PV:0000114","blood vessel endothelial cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000625","CD8-positive, alpha-beta T cell",248,0.0156962025316456,"Cd8-Positive, Alpha-Beta T Cell","PV:0000110","CD8-positive, alpha-beta T cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000057","fibroblast",68132.51,0.10718847675549,"Fibroblast","PV:0000124","fibroblast"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","club cell",27050.53,0.0425568514374223,"Club Cell","PV:0000118","club cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002543","vein endothelial cell",306,0.0193670886075949,"Vein Endothelial Cell","PV:0000143","vein endothelial cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0001050","effector CD8-positive, alpha-beta T cell",5756.055,0.00905562950155253,"Effector Cd8-Positive, Alpha-Beta T Cell","PV:0000121","effector CD8-positive, alpha-beta T cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002063","type II pneumocyte",88423,0.21966973644004,"Type Ii Pneumocyte","PV:0000141","type II pneumocyte"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:1000271","lung ciliated cell",59.436,0.0124104234527687,"Lung Ciliated Cell","PV:0000126","lung ciliated cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000860","classical monocyte",3442.83,0.00541638203888429,"Classical Monocyte","PV:0000117","classical monocyte"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","pericyte",240,0.0151898734177215,"Pericyte","PV:0000133","pericyte"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000235","macrophage",700.44,0.146254071661238,"Macrophage","PV:0000128","macrophage"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000814","mature NK T cell",1374,0.00341343562046769,"Mature Nk T Cell","PV:0000129","mature NK T cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000669","pericyte",115.92,0.0151898734177215,"Pericyte","PV:0000133","pericyte"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4028006","adventitial cell",2.091,0.000189873417721519,"Adventitial Cell","PV:0000111","alveolar type 2 fibroblast cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000071","blood vessel endothelial cell",2.091,0.000189873417721519,"Blood Vessel Endothelial Cell","PV:0000114","blood vessel endothelial cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000451","dendritic cell",67.609,0.00613924050632911,"Dendritic Cell","PV:0000119","dendritic cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002138","endothelial cell of lymphatic vessel",258,0.0163291139240506,"Endothelial Cell Of Lymphatic Vessel","PV:0000123","endothelial cell of lymphatic vessel"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000625","CD8-positive, alpha-beta T cell",172.856,0.0156962025316456,"Cd8-Positive, Alpha-Beta T Cell","PV:0000110","CD8-positive, alpha-beta T cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000413","endothelial cell of artery",25.599,0.00335443037974683,"Endothelial Cell Of Artery","PV:0000122","endothelial cell of artery"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:1000413","endothelial cell of artery",12.636,0.00263843648208469,"Endothelial Cell Of Artery","PV:0000122","endothelial cell of artery"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002543","vein endothelial cell",7961,0.0197775552944274,"Vein Endothelial Cell","PV:0000143","vein endothelial cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002138","endothelial cell of lymphatic vessel",2240.23,0.00352440914450314,"Endothelial Cell Of Lymphatic Vessel","PV:0000123","endothelial cell of lymphatic vessel"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000814","mature NK T cell",208,0.00589502323999546,"Mature Nk T Cell","PV:0000129","mature NK T cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000814","mature NK T cell",34.788,0.00726384364820847,"Mature Nk T Cell","PV:0000129","mature NK T cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0001050","effector CD8-positive, alpha-beta T cell",134,0.00848101265822785,"Effector Cd8-Positive, Alpha-Beta T Cell","PV:0000121","effector CD8-positive, alpha-beta T cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0001044","effector CD4-positive, alpha-beta T cell",2.34,0.000488599348534202,"Effector Cd4-Positive, Alpha-Beta T Cell","PV:0000120","effector CD4-positive, alpha-beta T cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0001044","effector CD4-positive, alpha-beta T cell",289.135,0.00045487741794187,"Effector Cd4-Positive, Alpha-Beta T Cell","PV:0000120","effector CD4-positive, alpha-beta T cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0001044","effector CD4-positive, alpha-beta T cell",156,0.000387551642498516,"Effector Cd4-Positive, Alpha-Beta T Cell","PV:0000120","effector CD4-positive, alpha-beta T cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0001044","effector CD4-positive, alpha-beta T cell",8.364,0.000759493670886076,"Effector Cd4-Positive, Alpha-Beta T Cell","PV:0000120","effector CD4-positive, alpha-beta T cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0001044","effector CD4-positive, alpha-beta T cell",5.796,0.000759493670886076,"Effector Cd4-Positive, Alpha-Beta T Cell","PV:0000120","effector CD4-positive, alpha-beta T cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0001044","effector CD4-positive, alpha-beta T cell",24,0.000680194989230246,"Effector Cd4-Positive, Alpha-Beta T Cell","PV:0000120","effector CD4-positive, alpha-beta T cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0001044","effector CD4-positive, alpha-beta T cell",12,0.000759493670886076,"Effector Cd4-Positive, Alpha-Beta T Cell","PV:0000120","effector CD4-positive, alpha-beta T cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002370","respiratory goblet cell",12.168,0.00254071661237785,"Respiratory Goblet Cell","PV:0000137","respiratory goblet cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002370","respiratory goblet cell",34.85,0.00316455696202532,"Respiratory Goblet Cell","PV:0000137","respiratory goblet cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002370","respiratory goblet cell",28,0.00079356082076862,"Respiratory Goblet Cell","PV:0000137","respiratory goblet cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002393","intermediate monocyte",25,0.0000621076350157878,"Intermediate Monocyte","PV:0000125","intermediate monocyte"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002393","intermediate monocyte",3.588,0.000749185667752443,"Intermediate Monocyte","PV:0000125","intermediate monocyte"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002393","intermediate monocyte",4,0.000113365831538374,"Intermediate Monocyte","PV:0000125","intermediate monocyte"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002393","intermediate monocyte",15.49,0.000024369416376155,"Intermediate Monocyte","PV:0000125","intermediate monocyte"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002393","intermediate monocyte",10.626,0.00139240506329114,"Intermediate Monocyte","PV:0000125","intermediate monocyte"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002393","intermediate monocyte",15.334,0.00139240506329114,"Intermediate Monocyte","PV:0000125","intermediate monocyte"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002393","intermediate monocyte",22,0.00139240506329114,"Intermediate Monocyte","PV:0000125","intermediate monocyte"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002370","respiratory goblet cell",50,0.00316455696202532,"Respiratory Goblet Cell","PV:0000137","respiratory goblet cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002370","respiratory goblet cell",2775,0.00689394748675244,"Respiratory Goblet Cell","PV:0000137","respiratory goblet cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002370","respiratory goblet cell",2029.975,0.00319362853506683,"Respiratory Goblet Cell","PV:0000137","respiratory goblet cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002370","respiratory goblet cell",24.15,0.00316455696202532,"Respiratory Goblet Cell","PV:0000137","respiratory goblet cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:2000016","lung microvascular endothelial cell",0.483,0.0000632911392405063,"Lung Microvascular Endothelial Cell","PV:0000127","lung microvascular endothelial cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:2000016","lung microvascular endothelial cell",80.835,0.000127172483716365,"Lung Microvascular Endothelial Cell","PV:0000127","lung microvascular endothelial cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:2000016","lung microvascular endothelial cell",0.697,0.0000632911392405063,"Lung Microvascular Endothelial Cell","PV:0000127","lung microvascular endothelial cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:2000016","lung microvascular endothelial cell",0.156,0.0000325732899022801,"Lung Microvascular Endothelial Cell","PV:0000127","lung microvascular endothelial cell"
"Female","popV","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:2000016","lung microvascular endothelial cell",1,0.0000632911392405063,"Lung Microvascular Endothelial Cell","PV:0000127","lung microvascular endothelial cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:2000016","lung microvascular endothelial cell",18,0.000510146241922685,"Lung Microvascular Endothelial Cell","PV:0000127","lung microvascular endothelial cell"
"Male","popV","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:2000016","lung microvascular endothelial cell",37,0.0000919192998233659,"Lung Microvascular Endothelial Cell","PV:0000127","lung microvascular endothelial cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (nasal)",233,0.014746835443038,"Club (Nasal)","CT:0000478","club cell:nasal"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (nasal)",233,0.014746835443038,"Club (Non-Nasal)","CT:0000479","club cell:non-nasal"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (nasal)",233,0.014746835443038,"Hillock-Like","CT:0000492","club cell:hillock-like"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000576","Classical monocytes",13.243,0.00120253164556962,"Classical Monocytes","CT:0000477","monocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4028004","Alveolar fibroblasts",411.528,0.085928338762215,"Lipofibroblasts","CT:0000274","alveolar type 1 fibroblast cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4028004","Alveolar fibroblasts",411.528,0.085928338762215,"Alveolar Fibroblasts","CT:0000471","alveolar type 1 fibroblast cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002062","AT1",47007,0.0827369532693831,"At1","CT:0000464","type I pneumocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002138","Lymphatic EC differentiating",9345,0.0164481210947813,"Le1","CT:0000411","endothelial cell of lymphatic vessel:1"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002138","Lymphatic EC differentiating",9345,0.0164481210947813,"Le2","CT:0000412","endothelial cell of lymphatic vessel:2"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002138","Lymphatic EC differentiating",9345,0.0164481210947813,"Lymphatic Ec Differentiating","CT:0000495","endothelial cell of lymphatic vessel:differentiating"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002138","Lymphatic EC differentiating",9345,0.0164481210947813,"Lymphatic Ec Mature","CT:0000496","endothelial cell of lymphatic vessel:mature"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002138","Lymphatic EC differentiating",9345,0.0164481210947813,"Lymphatic Ec Proliferating","CT:0000497","endothelial cell of lymphatic vessel:proliferating"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002138","Lymphatic EC differentiating",9345,0.0164481210947813,"Ec8_ln","CT:0000554","endothelial cell of lymphatic vessel"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000492","CD4 T cells",781.337,0.0709493670886076,"Cd4 T Cells","CT:0000475","CD4-positive helper T cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1000414","EC venous pulmonary",119,0.00753164556962025,"Ec Venous Pulmonary","CT:0000486","endothelial cell of venule:pulmonary"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1000414","EC venous pulmonary",119,0.00753164556962025,"Ec Venous Systemic","CT:0000487","endothelial cell of venule"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000037","Hematopoietic stem cells",127,0.000223532517820998,"Hematopoietic Stem Cells","CT:0000491","hematopoietic stem cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002399","DC2",8107.96,0.00582731968176583,"Dc2","CT:0000481","CD1c-positive myeloid dendritic cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000875","Non-classical monocytes",43838.485,0.0315074157321072,"C1 Non-Classical Monocytes","CT:0000002","non-classical monocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000875","Non-classical monocytes",43838.485,0.0315074157321072,"Non-Classical Monocytes","CT:0000507","non-classical monocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000186","Myofibroblasts",1919.865,0.00137983748080076,"Myofibroblasts","CT:0000504","myofibroblast cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000097","Mast cells",12.075,0.00158227848101266,"Mast Cells","CT:0000498","mast cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0019003","Goblet (bronchial)",1.394,0.000126582278481013,"Goblet (Bronchial)","CT:0000488","tracheobronchial goblet cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000037","Hematopoietic stem cells",1.394,0.000126582278481013,"Hematopoietic Stem Cells","CT:0000491","hematopoietic stem cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4033022","SMG mucous",0.697,0.0000632911392405063,"Smg Mucous","CT:0000514","mucus secreting cell of bronchus submucosal gland"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000084","T cells proliferating",1.394,0.000126582278481013,"Cycling T","CT:0000264","T cell:cycling"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000084","T cells proliferating",1.394,0.000126582278481013,"T Cells Proliferating","CT:0000521","T cell:proliferating"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000084","T cells proliferating",311.55,0.000223915935309763,"Cycling T","CT:0000264","T cell:cycling"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000084","T cells proliferating",311.55,0.000223915935309763,"T Cells Proliferating","CT:0000521","T cell:proliferating"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0019003","Goblet (bronchial)",208,0.000366100501628091,"Goblet (Bronchial)","CT:0000488","tracheobronchial goblet cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000623","NK cells",195.857,0.0177848101265823,"Cycling Nk","CT:0000263","natural killer cell:cycling"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000623","NK cells",195.857,0.0177848101265823,"Resident Nk","CT:0000446","natural killer cell: liver tissue resident"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000623","NK cells",195.857,0.0177848101265823,"Nk Cells","CT:0000505","natural killer cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",13310.275,0.00956630613338197,"Atria-Enriched Pericytes","CT:0000077","pericyte:atrial-enriched"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",13310.275,0.00956630613338197,"Cmc-Like Pericytes","CT:0000081","pericyte:cardiomyocyte-like"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",13310.275,0.00956630613338197,"Stromal Pericytes","CT:0000095","pericyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",13310.275,0.00956630613338197,"Ventricle-Enriched Pericytes","CT:0000097","pericyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",13310.275,0.00956630613338197,"Pericyte_1","CT:0000420","pericyte:1"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",13310.275,0.00956630613338197,"Pericyte_2","CT:0000421","pericyte:2"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",13310.275,0.00956630613338197,"Pericytes","CT:0000509","pericyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",13310.275,0.00956630613338197,"Pc1_vent","CT:0000579","pericyte:cardiac ventricle"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",13310.275,0.00956630613338197,"Pc2_atria","CT:0000580","pericyte:cardiac atrium"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",13310.275,0.00956630613338197,"Pc3_str","CT:0000581","pericyte:stromal"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",13310.275,0.00956630613338197,"Pc4_cmc-Like","CT:0000582","pericyte:cardiomyocyte-like"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002394","DC1",14.637,0.00132911392405063,"Dc1","CT:0000480","CD141-positive myeloid dendritic cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000875","Non-classical monocytes",30887,0.054364164393206,"C1 Non-Classical Monocytes","CT:0000002","non-classical monocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000875","Non-classical monocytes",30887,0.054364164393206,"Non-Classical Monocytes","CT:0000507","non-classical monocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000623","NK cells",51.48,0.0107491856677524,"Cycling Nk","CT:0000263","natural killer cell:cycling"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000623","NK cells",51.48,0.0107491856677524,"Resident Nk","CT:0000446","natural killer cell: liver tissue resident"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000623","NK cells",51.48,0.0107491856677524,"Nk Cells","CT:0000505","natural killer cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033043","Interstitial Mph perivascular",1757,0.00309249317961806,"Interstitial Mph Perivascular","CT:0000493","lung interstitial macrophage:perivascular"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4028004","Alveolar fibroblasts",856.613,0.0777848101265822,"Lipofibroblasts","CT:0000274","alveolar type 1 fibroblast cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4028004","Alveolar fibroblasts",856.613,0.0777848101265822,"Alveolar Fibroblasts","CT:0000471","alveolar type 1 fibroblast cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000875","Non-classical monocytes",984,0.0278879945584401,"C1 Non-Classical Monocytes","CT:0000002","non-classical monocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000875","Non-classical monocytes",984,0.0278879945584401,"Non-Classical Monocytes","CT:0000507","non-classical monocyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000414","EC venous pulmonary",57.477,0.00753164556962025,"Ec Venous Pulmonary","CT:0000486","endothelial cell of venule:pulmonary"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000414","EC venous pulmonary",57.477,0.00753164556962025,"Ec Venous Systemic","CT:0000487","endothelial cell of venule"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",443,0.0280379746835443,"Atria-Enriched Pericytes","CT:0000077","pericyte:atrial-enriched"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",443,0.0280379746835443,"Cmc-Like Pericytes","CT:0000081","pericyte:cardiomyocyte-like"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",443,0.0280379746835443,"Stromal Pericytes","CT:0000095","pericyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",443,0.0280379746835443,"Ventricle-Enriched Pericytes","CT:0000097","pericyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",443,0.0280379746835443,"Pericyte_1","CT:0000420","pericyte:1"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",443,0.0280379746835443,"Pericyte_2","CT:0000421","pericyte:2"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000669","Pericytes",443,0.0280379746835443,"Pericytes","CT:0000509","pericyte"
