"tool","sex","organ","as","cell_label2","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table","count","median_cell_count","median_percentage"
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:0005012: multi-ciliated epithelial cell:non-nasal","false","false",1,296.922,0.0269620253164557
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:0010003: epithelial cell of alveolus of lung:0","false","false",1,53.669,0.00487341772151898
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:0019001: tracheobronchial serous cell:precursor","false","false",1,372.895,0.0338607594936709
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:0019003: tracheobronchial goblet cell","false","true",1,1.394,0.000126582278481013
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:1000312: bronchial goblet cell:subsegmental","false","false",1,46.002,0.00417721518987342
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:1000413: endothelial cell of artery","false","true",1,98.277,0.00892405063291139
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:1000414: endothelial cell of venule","false","true",1,82.943,0.00753164556962025
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:1000414: endothelial cell of venule:pulmonary","false","true",1,82.943,0.00753164556962025
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:1000491: mesothelial cell of pleura","false","false",1,2.091,0.000189873417721519
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:1001603: lung macrophage:monocyte derived","false","false",1,1265.055,0.114873417721519
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:4023054: mesothelial fibroblast","false","false",1,3.485,0.000316455696202531
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:4028003: alveolar capillary type 2 endothelial cell","false","true",1,129.642,0.0117721518987342
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:4028004: alveolar type 1 fibroblast cell","false","true",2,856.613,0.0777848101265822
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:4028006: alveolar type 2 fibroblast cell","false","true",1,172.856,0.0156962025316456
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:4033005: serous secreting cell of bronchus submucosal gland","false","true",1,4.879,0.000443037974683544
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:4033022: mucus secreting cell of bronchus submucosal gland","false","true",1,0.697,0.0000632911392405063
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:4033023: airway submucosal gland collecting duct epithelial cell","false","true",1,4.182,0.000379746835443038
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:4033041: CCL3-positive alveolar macrophage","false","true",1,6.273,0.000569620253164557
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:4033043: lung interstitial macrophage:perivascular","false","true",1,98.974,0.00898734177215189
"CellTypist","Female","Lung","Lateral Segmental Bronchus","CL:4033044: deuterosomal cell","false","true",1,10.455,0.000949367088607594
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000037: hematopoietic stem cell","false","true",1,2,0.000126582278481013
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000084: T cell:cycling","false","true",1,2,0.000126582278481013
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000084: T cell:proliferating","false","true",1,2,0.000126582278481013
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000097: mast cell","false","true",1,25,0.00158227848101266
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000158: club cell:hillock-like","false","true",1,233,0.014746835443038
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000158: club cell:nasal","false","true",1,233,0.014746835443038
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000158: club cell:non-nasal","false","true",1,233,0.014746835443038
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000165: neuroendocrine cell","false","true",1,22,0.00139240506329114
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000186: myofibroblast cell","false","true",1,232,0.0146835443037975
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000192: smooth muscle cell","false","true",1,228,0.0144303797468354
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000192: smooth muscle cell:FAM83D+","false","true",1,228,0.0144303797468354
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000236: B cell","false","true",4,414,0.0262025316455696
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000236: B cell:age-associated","false","true",2,414,0.0262025316455696
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000236: B cell:low quality","false","true",1,414,0.0262025316455696
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000313: serous secreting cell:activated","false","false",1,7,0.000443037974683544
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000313: serous secreting cell:nasal","false","false",1,7,0.000443037974683544
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000492: CD4-positive helper T cell","false","true",1,1121,0.0709493670886076
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000576: monocyte","false","true",1,19,0.00120253164556962
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000583: alveolar macrophage","false","true",1,535,0.0338607594936709
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000583: alveolar macrophage:proliferating","false","true",1,535,0.0338607594936709
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000623: natural killer cell","false","true",1,281,0.0177848101265823
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000623: natural killer cell: liver tissue resident","false","true",1,281,0.0177848101265823
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000623: natural killer cell:cycling","false","true",1,281,0.0177848101265823
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte","false","true",3,443,0.0280379746835443
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:1","false","true",1,443,0.0280379746835443
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:2","false","true",1,443,0.0280379746835443
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:atrial-enriched","false","true",1,443,0.0280379746835443
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:cardiac atrium","false","true",1,443,0.0280379746835443
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:cardiac ventricle","false","true",1,443,0.0280379746835443
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:cardiomyocyte-like","false","true",2,443,0.0280379746835443
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000669: pericyte:stromal","false","true",1,443,0.0280379746835443
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000784: plasmacytoid dendritic cell","false","true",1,24,0.00151898734177215
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000786: plasma cell","false","true",1,22,0.00139240506329114
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000875: non-classical monocyte","false","true",2,1678,0.10620253164557
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0000913: effector memory CD8-positive, alpha-beta T cell","false","true",10,162,0.010253164556962
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0001056: dendritic cell, human:migratory","false","true",6,15,0.000949367088607595
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002062: type I pneumocyte","false","true",1,1231,0.0779113924050633
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002063: type II pneumocyte","false","true",1,2632,0.166582278481013
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002063: type II pneumocyte:proliferating","false","true",1,2632,0.166582278481013
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002075: brush cell of trachebronchial tree","false","false",1,4,0.000253164556962025
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel","false","true",1,419,0.0265189873417721
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:1","false","true",1,419,0.0265189873417721
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:2","false","true",1,419,0.0265189873417721
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:differentiating","false","true",1,419,0.0265189873417721
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:mature","false","true",1,419,0.0265189873417721
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:proliferating","false","true",1,419,0.0265189873417721
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002144: capillary endothelial cell","false","true",1,319,0.0201898734177215
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002144: capillary endothelial cell:1","false","true",1,319,0.0201898734177215
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002144: capillary endothelial cell:2","false","true",1,319,0.0201898734177215
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002144: capillary endothelial cell:3","false","true",1,319,0.0201898734177215
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002241: pulmonary interstitial fibroblast","false","false",1,272,0.0172151898734177
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002394: CD141-positive myeloid dendritic cell","false","true",1,21,0.00132911392405063
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002399: CD1c-positive myeloid dendritic cell","false","true",1,225,0.0142405063291139
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002480: nasal mucosa goblet cell","false","false",1,39,0.00246835443037975
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002633: respiratory basal cell","false","false",1,138,0.00873417721518987
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0002633: respiratory basal cell:resting","false","false",1,138,0.00873417721518987
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0005006: ionocyte","false","true",1,3,0.000189873417721519
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0005012: multi-ciliated epithelial cell:nasal","false","false",1,426,0.0269620253164557
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0005012: multi-ciliated epithelial cell:non-nasal","false","false",1,426,0.0269620253164557
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0010003: epithelial cell of alveolus of lung:0","false","false",1,77,0.00487341772151899
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0019001: tracheobronchial serous cell:precursor","false","false",1,535,0.0338607594936709
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:0019003: tracheobronchial goblet cell","false","true",1,2,0.000126582278481013
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:1000312: bronchial goblet cell:subsegmental","false","false",1,66,0.00417721518987342
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:1000413: endothelial cell of artery","false","true",1,141,0.00892405063291139
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:1000414: endothelial cell of venule","false","true",1,119,0.00753164556962025
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:1000414: endothelial cell of venule:pulmonary","false","true",1,119,0.00753164556962025
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:1000491: mesothelial cell of pleura","false","false",1,3,0.000189873417721519
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:1001603: lung macrophage:monocyte derived","false","false",1,1815,0.114873417721519
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:4023054: mesothelial fibroblast","false","false",1,5,0.000316455696202532
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:4028003: alveolar capillary type 2 endothelial cell","false","true",1,186,0.0117721518987342
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:4028004: alveolar type 1 fibroblast cell","false","true",2,1229,0.0777848101265823
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:4028006: alveolar type 2 fibroblast cell","false","true",1,248,0.0156962025316456
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:4033005: serous secreting cell of bronchus submucosal gland","false","true",1,7,0.000443037974683544
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:4033022: mucus secreting cell of bronchus submucosal gland","false","true",1,1,0.0000632911392405063
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:4033023: airway submucosal gland collecting duct epithelial cell","false","true",1,6,0.000379746835443038
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:4033041: CCL3-positive alveolar macrophage","false","true",1,9,0.000569620253164557
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:4033043: lung interstitial macrophage:perivascular","false","true",1,142,0.0089873417721519
"CellTypist","Female","Lung","Medial Bronchopulmonary Segment","CL:4033044: deuterosomal cell","false","true",1,15,0.000949367088607595
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000037: hematopoietic stem cell","false","true",1,127,0.000223532517820998
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000084: T cell:cycling","false","true",1,220,0.000387221684414327
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000084: T cell:proliferating","false","true",1,220,0.000387221684414327
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000097: mast cell","false","true",1,5326,0.00937428495995776
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000158: club cell:hillock-like","false","true",1,23345,0.0410895010120567
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000158: club cell:nasal","false","true",1,23345,0.0410895010120567
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000158: club cell:non-nasal","false","true",1,23345,0.0410895010120567
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000165: neuroendocrine cell","false","true",1,6815,0.0119950717240165
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000186: myofibroblast cell","false","true",1,1284,0.00225996655812725
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000192: smooth muscle cell","false","true",1,6784,0.0119405086684854
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000192: smooth muscle cell:FAM83D+","false","true",1,6784,0.0119405086684854
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000236: B cell","false","true",4,1349,0.00237437296488603
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000236: B cell:age-associated","false","true",2,1349,0.00237437296488603
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000236: B cell:low quality","false","true",1,1349,0.00237437296488603
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000313: serous secreting cell:activated","false","false",1,872,0.00153480594913315
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000313: serous secreting cell:nasal","false","false",1,872,0.00153480594913315
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000492: CD4-positive helper T cell","false","true",1,53999,0.0950435624394966
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000576: monocyte","false","true",1,135,0.000237613306345155
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000583: alveolar macrophage","false","true",1,4368,0.00768811053418991
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000583: alveolar macrophage:proliferating","false","true",1,4368,0.00768811053418991
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000623: natural killer cell","false","true",1,2555,0.00449705183490275
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000623: natural killer cell: liver tissue resident","false","true",1,2555,0.00449705183490275
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000623: natural killer cell:cycling","false","true",1,2555,0.00449705183490275
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000669: pericyte","false","true",3,8827,0.0155363900378421
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000669: pericyte:1","false","true",1,8827,0.0155363900378421
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000669: pericyte:2","false","true",1,8827,0.0155363900378421
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000669: pericyte:atrial-enriched","false","true",1,8827,0.0155363900378421
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000669: pericyte:cardiac atrium","false","true",1,8827,0.0155363900378421
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000669: pericyte:cardiac ventricle","false","true",1,8827,0.0155363900378421
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000669: pericyte:cardiomyocyte-like","false","true",2,8827,0.0155363900378421
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000669: pericyte:stromal","false","true",1,8827,0.0155363900378421
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000784: plasmacytoid dendritic cell","false","true",1,431,0.000758602481738977
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000786: plasma cell","false","true",1,4601,0.008098213499956
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000875: non-classical monocyte","false","true",2,30887,0.054364164393206
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0000913: effector memory CD8-positive, alpha-beta T cell","false","true",10,6988,0.0122995687758514
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0001056: dendritic cell, human:migratory","false","true",6,153,0.000269295080524509
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002062: type I pneumocyte","false","true",1,47007,0.0827369532693831
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002063: type II pneumocyte","false","true",1,95367,0.167855319897914
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002063: type II pneumocyte:proliferating","false","true",1,95367,0.167855319897914
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002075: brush cell of trachebronchial tree","false","false",1,145,0.000255214292000352
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel","false","true",1,9345,0.0164481210947813
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:1","false","true",1,9345,0.0164481210947813
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:2","false","true",1,9345,0.0164481210947813
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:differentiating","false","true",1,9345,0.0164481210947813
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:mature","false","true",1,9345,0.0164481210947813
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002138: endothelial cell of lymphatic vessel:proliferating","false","true",1,9345,0.0164481210947813
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002144: capillary endothelial cell","false","true",1,55587,0.0978385989615418
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002144: capillary endothelial cell:1","false","true",1,55587,0.0978385989615418
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002144: capillary endothelial cell:2","false","true",1,55587,0.0978385989615418
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002144: capillary endothelial cell:3","false","true",1,55587,0.0978385989615418
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002241: pulmonary interstitial fibroblast","false","false",1,2771,0.004877233125055
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002394: CD141-positive myeloid dendritic cell","false","true",1,866,0.00152424535774003
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002399: CD1c-positive myeloid dendritic cell","false","true",1,5010,0.00881809381325354
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002480: nasal mucosa goblet cell","false","false",1,470,0.000827246325794244
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002633: respiratory basal cell","false","false",1,45104,0.0793874856991992
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0002633: respiratory basal cell:resting","false","false",1,45104,0.0793874856991992
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0005006: ionocyte","false","true",1,256,0.000450585232773035
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0005012: multi-ciliated epithelial cell:nasal","false","false",1,45889,0.0807691630731321
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0005012: multi-ciliated epithelial cell:non-nasal","false","false",1,45889,0.0807691630731321
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0010003: epithelial cell of alveolus of lung:0","false","false",1,626,0.00110182170201531
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0019001: tracheobronchial serous cell:precursor","false","false",1,13455,0.0236821261990671
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:0019003: tracheobronchial goblet cell","false","true",1,208,0.000366100501628091
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:1000312: bronchial goblet cell:subsegmental","false","false",1,14614,0.0257220804365044
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:1000413: endothelial cell of artery","false","true",1,6437,0.0113297544662501
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:1000414: endothelial cell of venule","false","true",1,4976,0.00875825046202587
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:1000414: endothelial cell of venule:pulmonary","false","true",1,4976,0.00875825046202587
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:1000491: mesothelial cell of pleura","false","false",1,527,0.000927571944028866
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:1001603: lung macrophage:monocyte derived","false","false",1,12291,0.0216333714688022
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:4023054: mesothelial fibroblast","false","false",1,60,0.00010560591393118
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:4028003: alveolar capillary type 2 endothelial cell","false","true",1,13350,0.0234973158496876
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:4028004: alveolar type 1 fibroblast cell","false","true",2,25623,0.0450990055443105
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:4028006: alveolar type 2 fibroblast cell","false","true",1,2055,0.00361700255214292
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:4033005: serous secreting cell of bronchus submucosal gland","false","true",1,1669,0.00293760450585233
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:4033022: mucus secreting cell of bronchus submucosal gland","false","true",1,1881,0.0033107454017425
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:4033023: airway submucosal gland collecting duct epithelial cell","false","true",1,187,0.000329138431752178
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:4033041: CCL3-positive alveolar macrophage","false","true",1,612,0.00107718032209804
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:4033042: metallothionein-positive alveolar macrophage","false","true",1,242,0.00042594385285576
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:4033043: lung interstitial macrophage:perivascular","false","true",1,1757,0.00309249317961806
"CellTypist","Male","Lung","Lateral Bronchopulmonary Segment","CL:4033044: deuterosomal cell","false","true",1,697,0.00122678870016721
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000037: hematopoietic stem cell","false","true",1,1.872,0.000390879478827362
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000084: T cell:cycling","false","true",1,1.248,0.000260586319218241
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000084: T cell:proliferating","false","true",1,1.248,0.000260586319218241
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000097: mast cell","false","true",1,17.16,0.00358306188925082
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000158: club cell:hillock-like","false","true",1,60.528,0.0126384364820847
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000158: club cell:nasal","false","true",1,60.528,0.0126384364820847
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000158: club cell:non-nasal","false","true",1,60.528,0.0126384364820847
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000165: neuroendocrine cell","false","true",1,8.268,0.00172638436482085
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000186: myofibroblast cell","false","true",1,46.176,0.00964169381107492
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000192: smooth muscle cell","false","true",1,55.536,0.0115960912052117
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000192: smooth muscle cell:FAM83D+","false","true",1,55.536,0.0115960912052117
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000236: B cell","false","true",4,66.144,0.0138110749185668
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000236: B cell:age-associated","false","true",2,66.144,0.0138110749185668
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000236: B cell:low quality","false","true",1,66.144,0.0138110749185668
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000313: serous secreting cell:activated","false","false",1,2.652,0.000553745928338762
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000313: serous secreting cell:nasal","false","false",1,2.652,0.000553745928338762
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000492: CD4-positive helper T cell","false","true",1,337.272,0.0704234527687297
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000576: monocyte","false","true",1,4.056,0.000846905537459284
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000583: alveolar macrophage","false","true",1,401.232,0.0837785016286645
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000583: alveolar macrophage:proliferating","false","true",1,401.232,0.0837785016286645
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000623: natural killer cell","false","true",1,51.48,0.0107491856677524
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000623: natural killer cell: liver tissue resident","false","true",1,51.48,0.0107491856677524
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000623: natural killer cell:cycling","false","true",1,51.48,0.0107491856677524
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000669: pericyte","false","true",3,77.844,0.0162540716612378
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000669: pericyte:1","false","true",1,77.844,0.0162540716612378
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000669: pericyte:2","false","true",1,77.844,0.0162540716612378
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000669: pericyte:atrial-enriched","false","true",1,77.844,0.0162540716612378
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000669: pericyte:cardiac atrium","false","true",1,77.844,0.0162540716612378
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000669: pericyte:cardiac ventricle","false","true",1,77.844,0.0162540716612378
"CellTypist","Male","Lung","Lateral Segmental Bronchus","CL:0000669: pericyte:cardiomyocyte-like","false","true",2,77.844,0.0162540716612378
