dataset_id,organ,is_rui_registered,assay_type,publication_status,group_name,uuid
SNT424.QQVC.727,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,ac98023f3186056718a22f39fd39091f
SNT523.WFMH.464,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,1e4d994a33edaca2cc074b70ea888de9
SNT847.MPSJ.628,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,b759bfd60616c2fc7f7544d9c5959a4b
SNT323.JFWT.699,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,3a76779ffe26a781d5f726eed3c0f77b
SNT378.CBWJ.655,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,da22727c14871b30f4a26a0c026df832
SNT442.SMCV.866,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,6fc1aae141cd8a5e244ecd2ad987e368
SNT538.CSWZ.885,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,c67852242a3984991ce996ea39374b93
SNT663.SHRS.835,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,6cfa4bd6fcd57a793b1cdb1cee3d46a2
SNT782.RTQR.863,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,91ce764d135df9f09e069f58349b89de
SNT526.MLLG.566,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,e3a45b823fb84ea230ea05d3a9139ae7
SNT846.ZTPX.929,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,e8a945bcfd9c442e7d6b23e80328df98
SNT562.NRDN.674,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,92e24b11007a5664e2ab644d0bc7d80d
SNT699.DKVG.865,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,f8372c24775a0781f0528710ee1d657b
SNT358.WRNR.834,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,1a8e5cfead2bdb78cf1d577c47c120d7
SNT759.PPXR.947,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,207e898847b6fd6c0c6342c5f7517795
SNT324.NZHW.456,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,f526398276bb1e6b7ae5b950cd2d88ea
SNT378.FVTK.835,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,0277a848672ce69ffb5b71650ff149dc
SNT576.VHDP.798,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,b72fac72fc278a3c1e5613c9ebea2dfd
SNT554.GSZZ.774,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,f6c5b443bf9ddf51fc8811909f2e279e
SNT989.QQVK.635,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,cb278bb366dd531df13df1c8339d13c2
SNT233.FKSX.388,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,ed82f14b21421352560f0a51051794c1
SNT863.GQVG.679,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,13076c2c9877784d3af2e66c155a0e03
SNT278.BJDM.838,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,c95bdcde10a2b26b9ca649217b1c06dc
SNT942.RQPW.487,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,5dd7be47605858c326fbf9b4114244c5
SNT876.CQNR.795,Liver,False,GeoMx (NGS),Submitted,TMC - University of Minnesota - Niedernhofer,4108c63c8af3ed7291651ec0cce3b733
SNT843.DGSW.264,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,21c3eb2b27d8debc32a26dc2e4546385
SNT598.QLQG.362,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,3b07d4c7e5ad3321bf23409a73ae8fbc
SNT468.TBTB.823,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,ce40325a0a4569bcac1ee70f984f133c
SNT426.SMVR.293,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,27fdae915c9f4d979bf7b51e9e913e6e
SNT823.LHJX.832,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,d0c049f13f33b37ca7781845294f0b2c
SNT925.LZCF.345,Ovary (Right),False,RNAseq,Published,TDA - Buck Institute,2553572a45231c4f7cdbe024119d6dd0
SNT685.TWFB.963,Ovary (Right),False,RNAseq,Published,TDA - Buck Institute,9b684a132a2ce59b5fce5e6e1e34026a
SNT873.XJLG.626,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,a5127d7b34ace153fb79c8ae27dbb0b1
SNT774.XHRR.856,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,5ba68258d49824133c28c6679e94a9ca
SNT433.XMJL.727,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,34c3f4dd750732e62deedc7b97574a6f
SNT236.CJQS.662,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,df007dd897489d39bd6ab42eb1a8e3d2
SNT327.PSQB.345,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,e5fa361293589f34ce360bbe9e58d801
SNT939.XXLV.498,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,d4d303d0556e8dd49bf46f1c1fe74d02
SNT538.RRCS.564,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,38cb1d23c730c54fe76ea00620acebb9
SNT757.JPRL.888,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,17694c5c256da5a6877687d8fa4603fd
SNT634.PFZT.882,Ovary (Right),False,RNAseq,Published,TDA - Buck Institute,ce815e437d894a20f98bcd0a8e023417
SNT799.NGLJ.796,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,e3a28e8243f7a8fa5e37619459ef73cd
SNT277.NKKT.537,Ovary (Right),False,RNAseq,Published,TDA - Buck Institute,64c564f601651d4ac520974684e78265
SNT695.JPXF.552,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,1b47b4b95cee13f47c4da471977e2d88
SNT682.SHFX.596,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,e1c13e00e4ea70a11ec199b2313bb366
SNT939.PBZL.493,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,ec81b8aebeae09493c49046857ff1347
SNT456.RKZZ.246,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,21cf837d7d0630dd2f3e7232fff32e01
SNT636.JMMZ.942,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,a5176eac4155e4bbc3439f3043e47150
SNT437.HMDW.673,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,92b4efeed1ec44fbdc97be6dfe30a883
SNT992.WCLS.372,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,5b9a8855a96aadf00459f13735a5e9b3
SNT534.GMDQ.273,Ovary (Left),True,RNAseq,Published,TDA - Buck Institute,2d4ff2ed93d4411ef8a55c64e88760b9
SNT826.ZBKN.488,Pancreas,True,Histology,Published,TMC - UConn Health,104beaf1068339e3cc7afa862a127212
SNT452.MDVP.834,Pancreas,True,Histology,Published,TMC - UConn Health,e8fc87dc10746106557f50b65839fd65
SNT465.WMHR.567,Pancreas,True,Histology,Published,TMC - UConn Health,2225344faea5039c59bc3b098c779cef
SNT537.KQZT.425,Pancreas,True,Histology,Published,TMC - UConn Health,322fef4f7cbb6a2ce8106e2fbd245b63
SNT743.SXMK.558,Pancreas,True,Histology,Published,TMC - UConn Health,7be56df82289e04e3b3bf27c84cf6407
SNT278.GHPF.645,Pancreas,True,Histology,Published,TMC - UConn Health,591fc76504cf5f51dab28560dbfb1609
SNT378.CKTQ.728,Pancreas,True,Histology,Published,TMC - UConn Health,471f49670c45c1e6dd06a51e8410f70a
SNT565.KMGM.925,Pancreas,True,Histology,Published,TMC - UConn Health,71108f7f659aa5af2b836e4ca9d080bd
SNT943.VQFD.562,Pancreas,True,Histology,Published,TMC - UConn Health,b63dc83c4affef8cc3134f10f08d7adf
SNT475.HFSB.872,Pancreas,True,Histology,Published,TMC - UConn Health,fcc672312024f87ad4cceca2f96eef4d
SNT583.RCQR.334,Pancreas,True,Histology,Published,TMC - UConn Health,b3db5aeee09745806812daf9cad16939
SNT395.KPZL.794,Pancreas,True,Histology,Published,TMC - UConn Health,06b81aa6554a16138ddabfe1f6677309
SNT949.JZTD.587,Pancreas,True,Histology,Published,TMC - UConn Health,fdc0f8ba59d14617507e2c766740a92a
SNT326.BJBR.666,Pancreas,True,Histology,Published,TMC - UConn Health,58df29120f8fd413f767768e56db2909
SNT594.JCFN.856,Pancreas,True,Histology,Published,TMC - UConn Health,5d81fc145fb0a13eae3bd7c7dbd88fb7
SNT879.KTKX.626,Pancreas,True,Histology,Published,TMC - UConn Health,22785e39116ba833cd93c5ff56427ca7
SNT296.KWMR.567,Pancreas,True,Histology,Published,TMC - UConn Health,ebb7f1a5d92e16e33ec614a1432f4ddf
SNT443.KFNS.239,Pancreas,True,Histology,Published,TMC - UConn Health,72b6c6ec9b3a320cd228b9e5ad74a6ca
SNT674.NCLC.463,Pancreas,True,Histology,Published,TMC - UConn Health,8723d2bd9671743c9dcfca43a2728dcd
SNT886.DKVK.724,Pancreas,True,Histology,Published,TMC - UConn Health,f6ea0443bb15a92e1d121fe826269755
SNT662.CBTL.936,Pancreas,True,Histology,Published,TMC - UConn Health,b095a7427ed51bd545f51eaf74f18638
SNT588.TQTK.856,Pancreas,True,Histology,Published,TMC - UConn Health,f113d6e5ec5add65da74178d24a3f2a3
SNT295.NXWP.289,Pancreas,True,Histology,Published,TMC - UConn Health,d1445835ad2c857bc6adb147bd042842
SNT836.PLJT.699,Pancreas,True,Histology,Published,TMC - UConn Health,431d20fabb4a8dfcc5134463f7813e6c
SNT349.MPHP.574,Pancreas,True,Histology,Published,TMC - UConn Health,0c1cd6b3d270bafbb0135ee7785484eb
SNT862.XHKH.367,Pancreas,True,Histology,Published,TMC - UConn Health,f4be8bdbff84f159f5eb387cdd4958c9
SNT374.QKNJ.532,Pancreas,True,Histology,Published,TMC - UConn Health,32a9a6150ae926ab97db8d0d3e1a1ec1
SNT526.JJMM.762,Pancreas,True,Histology,Published,TMC - UConn Health,e8df177c8ce478a45f5e48c6eaa75a95
SNT822.VMPT.225,Pancreas,True,Histology,Published,TMC - UConn Health,8687e5ccbb3c6b13cdb9f8e5799400f4
SNT288.FZFF.527,Pancreas,True,Histology,Published,TMC - UConn Health,4ef27db5d8ea8cbb6f7fd7254e4e1156
SNT898.SJNG.557,Pancreas,True,Histology,Published,TMC - UConn Health,7bd25b9e79989c7f74d62226e52f5fa5
SNT946.SSXJ.787,Pancreas,True,Histology,Published,TMC - UConn Health,302a36b5f3e43f8d95404fc91d731ecf
SNT338.QSWJ.696,Liver,False,Visium (with probes),QA,TMC - University of Minnesota - Niedernhofer,40a825d9ce7a2791686dea0bcc95d35d
SNT225.SHQR.742,Liver,False,Visium (with probes),QA,TMC - University of Minnesota - Niedernhofer,e55eab8a268ee327bc89d7045b06dfe3
SNT445.VCLV.696,Liver,False,Visium (with probes),QA,TMC - University of Minnesota - Niedernhofer,f7a646da811960649581f241823adcfd
SNT458.FDJF.694,Liver,False,Visium (with probes),QA,TMC - University of Minnesota - Niedernhofer,1ce0ca2c0164bbffcb601976c3ab8dbe
SNT525.QTVC.526,,N/A,Visium (with probes),QA,TMC - University of Minnesota - Niedernhofer,17d4300e4601936b9f1accacddb3831a
SNT387.THHP.768,Liver,False,Visium (with probes),QA,TMC - University of Minnesota - Niedernhofer,222e83590abff125a2207168079d860f
SNT524.VNQL.479,,N/A,Visium (with probes),QA,TMC - University of Minnesota - Niedernhofer,d3e6b450230fcd6db179aacf639cbe75
SNT897.FCFZ.589,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,8ff5265cf400af516f86205865b65a5c
SNT645.CNBW.236,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,43c0aff70f84f42cee4506b8a0d14eea
SNT759.CNHN.882,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,d245d4e9dc40f24b8eae6036e7097b21
SNT998.VKBG.882,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,51c44af093cac48a0540bdef0b7803dc
SNT457.CVMW.748,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,331c26dfeee0c9f96b7d82ade7d1e9d4
SNT544.XRSW.542,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,b712b60310d24c73124e4f970bb5e621
SNT435.FVZZ.368,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,3af0f26d0aadf2bedcfeef223044ecf9
SNT848.TTLF.245,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,ff6cbf650029540b0a803d6c3bf9c210
SNT964.QCTG.986,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,61afeffefa83d12035130a52f8076090
SNT987.QKHX.992,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,861bfa3b9eeb88b3af6ecb9fc47d6c0e
SNT664.SZMR.592,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,cdadcbaa848fb5de8716cf24d8e3beb6
SNT785.TTRD.954,Lung (Left),True,Histology,Published,TMC - University of Pittsburgh,ce5ed85b3a87bdddbfb30252b84360bf
SNT878.CMVR.523,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,af99f999e2007e55c8fee389742efdaf
SNT848.XKVW.588,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,27b20571f97727df2c6a04993d81bee6
SNT684.RKBP.428,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,14cd404a0ec81d2f9c5c95c7703f533f
SNT772.GFHP.387,Lung (Left),True,Histology,Published,TMC - University of Pittsburgh,4fbd3bb57d3606e9d3d5c6338479396a
SNT557.NQMP.255,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,67a8c79754c1a5ca4e8b01942e04f16f
SNT733.QVMX.533,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,4bb255b03037ea4df9ea3535b4f275bf
SNT674.DHQN.344,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,fe82b33fbbda668c542b1c83ae0a9e2d
SNT438.LHTJ.786,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,66031d3fa1dd24be12de7d4790fe2cf8
SNT567.VMLB.577,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,0e057d103a8a9399007f4f0aa0ba7e4f
SNT665.MBMZ.296,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,44143bdf5b888ead4fd1408a29501aa0
SNT932.NJMD.675,Lung (Right),True,Histology,Published,TMC - University of Pittsburgh,bb83ebd15373cff9ed9aaa96911abc21
SNT638.KKQW.774,Lung (Left),True,Histology,Published,TMC - University of Pittsburgh,0ea1af2e34c3b4fd4220842d2ddd36c0
SNT495.PMNS.832,Lung (Left),True,Histology,Published,TMC - University of Pittsburgh,1cb2f128772ca994d6b8cf02565a9ca1
SNT752.VBJS.994,Lung (Left),True,Histology,Published,TMC - University of Pittsburgh,f0a7af4729661146640d37b9cc0a5b00
SNT832.RKFV.643,Lymph Node,True,PhenoCycler,QA,TMC - Yale University - Fan,be4874c329c8dfd14b91c682e613daed
SNT222.DNBF.782,Lymph Node,True,PhenoCycler,QA,TMC - Yale University - Fan,cc703095438a75d64e4a3fe5fbcead9c
SNT325.JRSJ.469,Lymph Node,True,PhenoCycler,QA,TMC - Yale University - Fan,bc2380a1970abded1129ed77507be349
SNT625.XDTN.459,Lymph Node,True,PhenoCycler,QA,TMC - Yale University - Fan,4f0d1913fda94d02e82d928951dbcdab
SNT584.CWSK.568,Lymph Node,True,PhenoCycler,QA,TMC - Yale University - Fan,231a3d0cc7fb7506194109b68caa0b6a
SNT228.XBSK.467,Lymph Node,True,PhenoCycler,QA,TMC - Yale University - Fan,4937babb901b628877d3902ae268d8e4
SNT792.GSMG.494,Brain,True,Visium (no probes),QA,TMC - Columbia University,ae82468ede2a0a681b31df0d5f09f3ef
SNT365.SRLZ.742,Brain,True,Visium (no probes),QA,TMC - Columbia University,bbd5beddcec63c51fa3cf229391d3347
SNT353.WDPX.623,Brain,True,Visium (no probes),QA,TMC - Columbia University,13485c34c2368d6a12a115a3c8a2fe46
SNT896.TZNB.834,Brain,True,Visium (no probes),QA,TMC - Columbia University,a815bbc56d02834472646f57a61574c8
SNT762.HQMJ.574,Brain,True,Visium (no probes),QA,TMC - Columbia University,d87b798a03c0692e8c593dc01b219995
SNT679.JBVW.868,Brain,True,Visium (no probes),QA,TMC - Columbia University,d237d9580a2fdcfbbb9e45ce78e122af
SNT983.SSHQ.685,Brain,True,Visium (no probes),QA,TMC - Columbia University,202db4b4a8f2b268bdb2c20544675bfa
SNT359.XZZH.237,Brain,True,Visium (no probes),QA,TMC - Columbia University,c8c8a15c37dc666cd241fff51251a69e
SNT998.KXLH.597,Pancreas,True,Visium (with probes),Error,TMC - UConn Health,fbafdb244282dfd9f2f28ccb4f860ea2
SNT836.SGQV.445,Bone Marrow,N/A,RNAseq,Published,TMC - Washington University,f5559e6af145064153f72c02aa63b0a7
SNT775.JNND.455,Bone Marrow,N/A,RNAseq,Published,TMC - Washington University,0fd9b698ac3e73f3eb72abc5324b8a96
SNT622.MLVF.396,Bone Marrow,N/A,RNAseq,Published,TMC - Washington University,86d633e76ba4e6f1c944aa5d6cfb4776
SNT242.ZVLV.783,Bone Marrow,N/A,RNAseq,Published,TMC - Washington University,62c24acf0a40ed4f7244d67514bdc7bb
SNT738.FWGH.384,Bone Marrow,N/A,RNAseq,Published,TMC - Washington University,83d41c69bf961d95f30805850cad5a3d
SNT428.VHFL.232,Liver,False,10x Multiome,Published,TMC - Washington University,d35cd075dc392b9a11343a182d1d116b
SNT396.TGXD.683,Liver,False,10x Multiome,Published,TMC - Washington University,dac9bd1d78290929ed99044c41ba5abd
SNT737.NWFN.462,Liver,False,10x Multiome,Published,TMC - Washington University,2275b5359bd839b0af6bde4580fb68a3
SNT764.GGMC.945,Liver,False,10x Multiome,Published,TMC - Washington University,24e4afcd68406583bad905083d21fc79
SNT284.VTTH.564,Liver,False,10x Multiome,Published,TMC - Washington University,0a4a605893914429a29e8f51c00df703
SNT545.BWWS.799,Heart,True,Histology,QA,TMC - University of Pittsburgh,bcd340e37a8e579f631c7bbaec0b2e55
SNT339.ZKJK.357,Heart,True,Histology,QA,TMC - University of Pittsburgh,0bf722a8a34b44ac751009b73546e2cf
SNT324.XGMB.572,Lymph Node,True,PhenoCycler,Incomplete,TMC - Yale University - Fan,857567b04796566e6ed7f639bfe093e4
SNT296.RKPW.875,Lymph Node,True,PhenoCycler,Incomplete,TMC - Yale University - Fan,0f6d7973b5f208b45df1d630621bcd75
SNT734.TTDZ.423,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,ceba897745fe001512e7b2a6e5735c8d
SNT399.WDXZ.393,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,d149b4703406dc42778ccfe4bdb06e14
SNT996.KTFC.337,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,0960de3ffd2c36bb6c980235eb7862d5
SNT224.SFKW.566,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,7dba24543a685c031e45c70e19c31c80
SNT963.KFQF.354,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,5e9950fbc1af27381ffad001d1701238
SNT933.GVVN.245,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,1b3e8b903d5b0e544ddea6378d1bbc09
SNT594.CGJB.858,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,64a051df146beb1d533aca67598873d2
SNT467.RDGK.777,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,a4ab831df5aa268a7cc02a39bd2c400f
SNT434.NQVX.579,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,12c8c128515c5ab01d9908dc07a8c71f
SNT276.DMKW.983,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,98242f23d22ab4fdad3043e157f99943
SNT429.BNDX.788,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,8f37be92f6e195ffa7cc16e5710c2116
SNT728.FWHS.955,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,c06c987c12aabda9609c0d56c2230f65
SNT658.QHTS.972,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,628e8e8c5d72fe316893e88b211253c3
SNT749.SQST.749,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,d21c6970e2a970ef181f8b08a05e6bfb
SNT752.VHSL.742,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,864f692795aa407af682f03d07cc4855
SNT826.PWCG.364,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,e408f3673a3e17201bcf6beed82dbb89
SNT878.TWJM.223,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,f4b7052392f387b840adde02dec32bd2
SNT264.QZSM.284,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,f1c1de1f98bba82137fbbd49c1b2c1aa
SNT722.WVLX.377,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,cd4346480a4494bfbbfa03ae3800f8ce
SNT385.CHWR.784,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,e49c3b78ae38720046846a3facaf4cdc
SNT926.WRWN.352,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,26b430b9d108f099e4045415c6e24bbb
SNT837.XMSD.658,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,23c4f9ec5b4f444abc4c7d2582d1b4fa
SNT739.KKVC.823,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,adb929b1917e5924e58b72d01df762e0
SNT549.JTRH.772,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,a28bd0fd10af89b6305c0a5f01a805b2
SNT336.SXQQ.893,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,bdf202ab1d8d5c71627cc21278f95977
SNT437.QQKD.358,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,0fd25d7454b78b1a2da1ade9ec4277f4
SNT563.CFFL.474,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,1a5e8a66af4790a25b60abca44be3bb2
SNT669.WHGM.243,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,80302e1eb0fd685ca0d38de9fa4268f9
SNT325.PSDB.982,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,d53da47d05735bf2e1646bca2ff426ff
SNT834.WKXM.382,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,381aded0f9308aa177c0bfaccbfe07f7
SNT434.MPHW.332,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,8994c57bf13d500582314ceb4639c1f7
SNT392.WGWZ.863,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,646dec37e33aefc0571d56f48cf053b4
SNT332.NJTQ.722,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,162f16860430ba5d304a93b13d267bfb
SNT756.VFHC.967,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,939d20b209e54a21ad6e4fc60f1dbffb
SNT799.WWNL.456,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,cfbf18413b8b2109928e5fb14525bb99
SNT734.KSSC.535,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,8c4941878eff811a4363f8d442cc51d9
SNT836.CBST.786,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,c1145a9ce7b2e2dc9b1d3a4b1e7cf256
SNT375.ZMHJ.659,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,afb39ac8930790d008aebbfa45c3503d
SNT597.TZFT.494,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,0a17a93c5339d23dab7e98ba3e0585cf
SNT252.HDNC.889,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,56a56450dfddbe608b7fdf76d663908b
SNT468.GXNG.535,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,cc50444c9c34cd1801152e39df1d6ff2
SNT422.KPNT.292,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,3fa8a60d8451fb83f10c94126d1e9460
SNT349.NQGC.657,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,80f7ad4f8fb31bd2bfeafa5b7325ed30
SNT437.PNQC.678,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,a8c927672645a22bcdd90fbcebce6fab
SNT872.CZMH.923,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,f410a23295de74a83a593d2e7a42ae8b
SNT825.WHWZ.678,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,e320adf03c502fc3339fc224a2d58b82
SNT385.NHPV.334,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,483f832ce23c8b08d1279861478407fd
SNT548.WNZD.692,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,5e5e0afcdce93f0e5765c9b8038da3c6
SNT529.JMGZ.955,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,4b672da300a2a1e2c91966ec25294ca2
SNT847.HSQX.539,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,32d5068a948364cf5ce08d3d289bb24f
SNT629.WGXM.523,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,afa23c2843d83d64487573c57cb4f09a
SNT887.LRFC.887,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,5b40744d8b2fe844b07a90f6b949e08d
SNT924.KCJJ.587,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,621535eafd3d449c0098662020258d75
SNT686.HLLN.896,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,854de084348bfbd51d79d62d8f195725
SNT746.MTMT.352,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,45f69ea853d1675ed8f06f2f2d5c4047
SNT453.QGNG.562,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,9c78a375e270d93a076d60a8124e2ca1
SNT328.VWBS.796,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,b0ca9802ed9e02ad3502255ac46fb733
SNT737.THXH.426,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,53122dd39a4a82d2d767213322f88660
SNT879.GRCC.873,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,79dab1c5a7c20f94b7a0a489e525d17b
SNT934.FGBH.579,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,fbd3582154a0547b28da646481616fe3
SNT574.SDFM.928,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,e434341c963d9b0d9755130556e477a3
SNT425.DRJS.265,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,ab2c8ef998b676a94491ab04e4e048cb
SNT962.PNPS.683,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,1c2461c3f680cc146d8594b6e4a230cf
SNT464.DSMV.749,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,457d6bc5ef75ac2926af1ae741dce659
SNT548.HZSB.435,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,09f5d8e48225ea22641a52be70ae1ad5
SNT763.FCTV.844,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,f7e07edce564c193d82c7550f1a13932
SNT585.PMMH.388,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,f9c5f2b25da002b2e0809a2de933ebc7
SNT729.CLJF.957,Lung (Right),True,RNAseq,Published,TMC - University of Pittsburgh,05e7c957e3fd6778221df43d3d2bfc8e
SNT787.BNHR.328,Heart,True,RNAseq,Published,TMC - University of Pittsburgh,949faaea8f3af241345d12904acd16ea
