dataset_id,organ,is_rui_registered,assay_type,publication_status,group_name,uuid
HBM789.HTFQ.824,Uterus,False,ATACseq,QA,TMC - University of Pennsylvania,bfd48d15056573925e38a3d42eed76ef
HBM658.JSCT.383,Uterus,False,RNAseq,QA,TMC - University of Pennsylvania,b5b9b8132e2960dfed9a623510cd2213
HBM999.RJHH.769,Uterus,False,10X Multiome,QA,TMC - University of Pennsylvania,c915ca65adac4ea265a9af065c749c42
HBM472.JTGJ.739,Uterus,False,ATACseq,QA,TMC - University of Pennsylvania,382084c12fa151f6a0eb0992102da45b
HBM846.QVBB.229,Uterus,False,ATACseq,QA,TMC - University of Pennsylvania,dc48fe7b7dddc4f0e9dbaa8cab259117
HBM273.KNRC.367,Uterus,False,RNAseq,QA,TMC - University of Pennsylvania,ba0eb7b8237792f5cfdd2d5eed855734
HBM884.GXLB.234,Uterus,False,10X Multiome,QA,TMC - University of Pennsylvania,7e1eb2e76478cab5f5de5d2532a971c7
HBM547.CXGW.225,Uterus,False,10X Multiome,QA,TMC - University of Pennsylvania,e73ff0e655854417af38484743a24b21
HBM884.BBKB.249,Uterus,False,ATACseq,QA,TMC - University of Pennsylvania,b56d1337db95afac20f3dfe5f5d7dd94
HBM784.HJXD.652,Uterus,False,RNAseq,QA,TMC - University of Pennsylvania,140a6ec2f845f8d8995292f6a848501d
HBM928.DCGM.999,Uterus,False,10X Multiome,QA,TMC - University of Pennsylvania,37df0e96e8ecd82fdf9941d996872c72
HBM262.XSWK.875,Uterus,False,ATACseq,QA,TMC - University of Pennsylvania,89a77ee9cd0c0694a6897be3ce52474e
HBM355.XKTS.395,Uterus,False,RNAseq,QA,TMC - University of Pennsylvania,3b33ec590d8c67247a4d423924284eac
HBM547.QMVL.962,Uterus,False,10X Multiome,Processing,TMC - University of Pennsylvania,7d13b451df0b45589a8f9dd07bca69bd
HBM478.SVND.358,Uterus,False,ATACseq,Processing,TMC - University of Pennsylvania,ca66b397df76229359ba5794f33798f2
HBM699.TSPV.876,Uterus,False,RNAseq,Processing,TMC - University of Pennsylvania,ae79dc3db0f31023e5bcfbdc55546f82
HBM483.JNVM.586,Uterus,False,ATACseq,QA,TMC - University of Pennsylvania,5a4d6d73a8ae9b2d31263306c88a9bfa
HBM824.HBBR.385,Uterus,False,10X Multiome,QA,TMC - University of Pennsylvania,999a743d5e66fdee42e53d449b38669f
HBM559.TKPK.876,Uterus,False,RNAseq,QA,TMC - University of Pennsylvania,4aebe87c3ca0f7711869df0ca28c3ee7
HBM933.LLNF.888,Ovary (Left),False,10X Multiome,QA,TMC - University of Pennsylvania,d6f27e0177ca5f1a56fc7c2bb6c47bf2
HBM426.CDKT.979,Lung (Right),False,RNAseq,Published,University of California San Diego TMC,f716e995918d7780d46ad4df44d41678
HBM927.HHFD.265,Lung (Right),False,RNAseq,Published,University of California San Diego TMC,56ebc2ebc5446a039cb0a86ace68bd32
HBM672.TRVG.967,Lung (Right),False,RNAseq,Published,University of California San Diego TMC,676d7aa78c6ff2b18aca7c7d020d0928
HBM596.PZBR.726,Small Intestine,False,WGS,Published,Stanford TMC,d6a5239b41706a869f07d9e9cdd6ffa4
HBM655.RVNL.232,Large Intestine,False,RNAseq,Published,Stanford TMC,da93581ef554e25ec1c7a12500a56b74
HBM338.NCBJ.348,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,b3c9034e313fabe25867920e3a494f22
HBM486.DTDJ.322,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,5487b19c6bd67b0d5ba9933b0c5186dd
HBM427.SFLN.734,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,0f9aaaf53d5473c22b40b264d1ff5e24
HBM823.MRMS.379,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,7913b67dd505f44245363cbda4abbb8c
HBM986.PNDF.656,Uterus,False,Visium (no probes) [Salmon + Scanpy],Error,TMC - University of Pennsylvania,1aa26bcbc9b785056b1c1039276a826a
HBM963.GPGC.795,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,a7a53352dd54359436d8b1522c80b819
HBM589.TPWJ.433,Ovary (Right),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,7e784f68ce7a322dd4c9dda93bcfb64a
HBM875.ZLFP.877,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,9683a3728535fe65b55a21ad0196d100
HBM727.XBMV.899,Skin,False,Cell DIVE [DeepCell + SPRM],Error,General Electric RTI,39399fc6e43e77d2f0aa665698073e7b
HBM994.XJCD.485,Kidney (Right),False,Histology [Kaggle-1 Glomerulus Segmentation],QA,Vanderbilt TMC,c3921751eb635e901378be15c9a9366c
HBM669.RNVK.362,Kidney (Right),False,MALDI [Image Pyramid],QA,Vanderbilt TMC,63c765ab3162d2184cdaaf7ac827a78e
HBM629.HGXZ.732,Kidney (Right),False,MALDI [Image Pyramid],QA,Vanderbilt TMC,eefe54ec64e86fe6040a8c1ca930de2d
HBM994.RVGG.299,Kidney (Right),False,MALDI [Image Pyramid],QA,Vanderbilt TMC,ed4fd6df7a7bbdd9657fb2786a463d98
HBM958.SHCP.655,Kidney (Right),False,MALDI,QA,Vanderbilt TMC,d3ab73304b20681ba51d6f493973e4c3
HBM697.PXDS.833,Kidney (Right),False,MALDI,QA,Vanderbilt TMC,0d537583745f27c35e6cb39071480754
HBM524.VXVH.562,Kidney (Right),False,MALDI,QA,Vanderbilt TMC,3d67ef4e584780fa18c78e29191d1705
HBM735.NCTN.396,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,080821d78b4662d3f8fc1e25d6cfae4e
HBM248.RSKM.545,Ovary (Right),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,9558044426c88beeed63c9a2c16f8932
HBM835.PRKF.765,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,d9d0b3137ae1b9fe5c6f821aec7e9472
HBM793.NTVB.666,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,aa7d3f194a26689f9bcd8f066d186888
HBM346.BNXC.399,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,6faecb26cdd889aa1e88f1846ded5fad
HBM478.QHHP.226,Fallopian Tube (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,7f84fd62552c7e297300dceda9e187d3
HBM989.RNQQ.843,Fallopian Tube (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,c40952256f5875a4dae1e6201fec669b
HBM264.LRFJ.254,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,4ca83b5b3c493961c137bcc10136dbbe
HBM434.HGFP.824,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,62ad4552fbaeee6e28b4ede34e0b0498
HBM657.WQRN.639,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,6cdf9d013ceaaa7fce6eccfe1847568d
HBM935.LQGS.348,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,6e1aa8452e3539bd56251033632d3815
HBM867.PFDM.772,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,eda57f224d05b5f08d108ebcf10fb573
HBM944.GHQC.878,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,35d2af01599e2583988078307648ffc3
HBM345.PJXG.489,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,a89769c48a5b76760e2628862f65622a
HBM365.QGWM.347,Ovary (Right),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,2b990a607ee2cf9d4122c155cb55c898
HBM558.HBGT.387,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,75bda58b865eafd8ec48759fe0282f8f
HBM742.DHVG.342,Fallopian Tube (Right),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,11c01b3cc82ced00832e744f78f323a5
HBM727.XGCC.549,Fallopian Tube (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,b55d753613ca65463025c16c8975212a
HBM526.KBGN.228,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,3010d8c186a8d39257ce5b037b312017
HBM522.TRPK.866,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,6251d6c66cfc984af40375ddcb276cad
HBM372.LZNF.352,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,c2af3ce368f2b16dbb0a4a57449e30ce
HBM423.JSDL.874,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,83e26cad2de1c2eeb2ce42c8ff605c05
HBM659.NWTM.427,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,958176adfa53d1744f486fbbadd83605
HBM743.XSPJ.863,Fallopian Tube (Right),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,2c8178da34bc699b7ccf392ab55fea0a
HBM362.TSDD.338,Fallopian Tube (Right),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,43c746233dc630f2e649e5b7c3054abd
HBM697.FPPZ.234,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,29cd15f761ef9eb1b74da1a286fb4a66
HBM844.LLDK.846,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,cfc9ed0541b930d368c0eb304bedd574
HBM537.JDXZ.486,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,bf63502d5886767f20d7c670135d760e
HBM266.XDSL.829,Fallopian Tube (Right),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,d82558896c4106079fe01ee73542b10e
HBM424.BVNW.854,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,07520f87a0ece8f980abc0da1aa8c4bb
HBM465.SZFR.324,Fallopian Tube (Right),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,eab1b75a31ce6cc932aa77d6d8d3408f
HBM444.XGBX.856,Ovary (Right),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,0d60e27659af14788a4079e83be807fa
HBM994.ZLQV.438,Ovary (Right),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,77341539bc36fe0b0abf5f051548621d
HBM972.KGKC.942,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,100530773c1aa5730249b8528aaf4909
HBM276.CKXS.778,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,93df7017ac65d22550207444856ba09d
HBM987.BTWH.757,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,1fd0e5199fdb0feaa098382e5df3c8d4
HBM558.MTZR.434,Uterus,False,Visium (no probes) [Salmon + Scanpy],Error,TMC - University of Pennsylvania,4b85f9b9685e7179d635d082aacab86f
HBM386.CKQB.488,Fallopian Tube (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,41922e2f689e086173a2fba054248924
HBM358.CJVD.548,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,97b0496dc44c072298a2ee546364500f
HBM993.CTZS.466,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,854a000ad6460b637f6c19017d31935a
HBM954.TNFP.978,Uterus,False,Visium (no probes) [Salmon + Scanpy],Error,TMC - University of Pennsylvania,471f4282d34049dd384ba0428de3f56d
HBM532.JZLG.399,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,1e07d5ad65fe28edb1592d6d806c8754
HBM766.NRSD.444,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,287b94809044ebf2e2df7bfe3e9a8bad
HBM329.JZLL.737,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,f4e0bf91e02b11bf6e8ad35f0f3fa5f7
HBM389.RMVG.257,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,01ad3b5771edc9fdd949183b7f8aac3a
HBM878.HZNV.876,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,5ccdabc7e0a9381c667ef3ac3eea7420
HBM526.FQNC.667,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,7e370eaec639445971899c5d919f399d
HBM335.KRLN.923,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,aca888563c2fa48bcd18afefd0e69148
HBM452.QFQM.658,Fallopian Tube (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,de522c3d97033c8dcedff1bae327c30e
HBM695.LTFL.465,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,8cba80eda07f0c5fea2e4ce4b32cb41e
HBM855.DLTH.334,Heart,False,RNAseq [Salmon],QA,University of California San Diego TMC,fe81686cbe13b15b6240fb273c6f306f
HBM939.TZWB.238,Kidney (Left),False,Histology,Published,Vanderbilt TMC,29030bd1d340fece52eca13654bc6de2
HBM545.FXDH.822,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,9100ad521113c5e71ff9d7186bd4b275
HBM433.FSJQ.664,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,2bca29d0a69634ff77027bba05c6f062
HBM935.VQSX.628,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,0e532ea7b2f7c9ca69fff06de5d7457f
HBM732.RPGF.863,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,f1d381de35954d4218c2f07b2716b7ca
HBM947.VKMP.764,Kidney (Left),False,Histology,Published,Vanderbilt TMC,05473e0ef355dc349f32dd3e6bce828d
HBM758.PCQK.344,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,a672cd1e2665fe9684d61574338ee138
HBM658.FVJW.479,Kidney (Right),False,Histology [Image Pyramid],Published,Vanderbilt TMC,f077c92f60167f6090869ccf8d474804
HBM233.TXPP.349,Kidney (Right),False,Histology [Image Pyramid],Published,Vanderbilt TMC,0835ed288ff7455be07c0dee8546a954
HBM699.SRDR.278,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,01581ae58c54ef3c1161978d6a1bc2d3
HBM859.BGRG.552,Kidney (Right),False,Histology [Image Pyramid],Published,Vanderbilt TMC,28fdde3858acb649a2d7f53764eaa281
HBM725.FVSQ.685,Kidney (Right),False,Histology [Image Pyramid],Published,Vanderbilt TMC,4d0e326fc3f6c0dc29f08ee9c919e423
HBM564.LTGZ.238,Kidney (Right),False,Histology [Image Pyramid],Published,Vanderbilt TMC,c8d54cb177cf0bde035424d33cd94bfb
HBM853.SVKT.563,Kidney (Right),False,Histology [Image Pyramid],Published,Vanderbilt TMC,89ec47b58926f64a0e0d00c40d4d4cf4
HBM837.KXCP.628,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,d04a1abdf3546caf1896f0d9923027db
HBM494.DTJH.963,Kidney (Right),False,Histology [Image Pyramid],Published,Vanderbilt TMC,63ce96d417421126cfcb1709226efadf
HBM735.WHWD.445,Kidney (Right),False,Histology [Image Pyramid],Published,Vanderbilt TMC,d29e3e4994d5e2ee60c4820cc097122f
HBM369.JTSJ.272,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,cfc8d3bae40b30ae578a43b0cd7c82a9
HBM493.GWGG.489,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,674992adc38b332d2cc712f6ab11de0d
HBM295.JXZM.269,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,bbc2fcbd0afc61d63045dd73326fce91
HBM964.CZLM.657,Kidney (Right),False,Histology,Published,Vanderbilt TMC,e2b8528c5ef37b55b2cc5076db873d0d
HBM573.GHFZ.926,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,6b00e22e4baed73b300ae3c0fd4b4fe5
HBM334.SFHW.637,Kidney (Right),False,Histology [Image Pyramid],Published,Vanderbilt TMC,449390807a52b0f728bdc0e9568d70dc
HBM799.NLBD.939,Liver,False,DESI [Image Pyramid],Published,TTD - Penn State University and Columbia University,d5f3209d5287fe9a1bf9a598a49b4797
HBM577.PLNX.476,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,0eeec0fb784350446438bf0a22e04880
HBM232.ZBKS.586,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,3cf1c86138af2bbd1ea05da37dd00eec
HBM857.KPKW.754,Kidney (Right),False,Histology [Image Pyramid],Published,Vanderbilt TMC,816a64539931933518d8aaf74a9ea61f
HBM994.CKXP.595,Kidney (Right),False,Histology [Image Pyramid],Published,Vanderbilt TMC,a6f26bf3f3812c00e911668423cd6a9a
HBM448.HCQZ.445,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,5904902bf797c61d0fe4ec8a75df61bb
HBM985.LZVV.226,Liver,False,DESI [Image Pyramid],Published,TTD - Penn State University and Columbia University,e6c21c6e9331ddd07ca2d985c2cb9cb5
HBM939.QFQJ.845,Kidney (Right),False,Histology [Image Pyramid],Published,Vanderbilt TMC,30b3023d860d00c9d65c442d434e1896
HBM656.FNTX.648,Kidney (Right),False,Histology [Image Pyramid],Published,Vanderbilt TMC,e3fbc1e98797f3ad1d02667759069483
HBM665.RZDD.966,Kidney (Left),False,Histology [Image Pyramid],Published,Vanderbilt TMC,bd42ab2f422e45ce6b0f3f55171de8aa
HBM396.XMSB.623,Kidney (Right),False,Histology,Published,Vanderbilt TMC,c9d21ebf6e8a3b9f6e40fe45d026b304
HBM838.HGWL.498,Kidney (Left),False,Histology,Published,Vanderbilt TMC,291d894944426a502401a3cdb6d44587
HBM593.DVGN.469,Kidney (Left),False,Histology,Published,Vanderbilt TMC,4862b7e59f5d41544e8aed51fb844fc0
HBM837.XGBD.427,Kidney (Right),False,Histology,Published,Vanderbilt TMC,6b7db054a42b28697824dffec804aac9
HBM759.LQKN.226,Kidney (Right),False,Histology,Published,Vanderbilt TMC,0dc53cf7e5500c177c12de7c1e662f37
HBM852.NQRZ.779,Kidney (Left),False,Histology,Published,Vanderbilt TMC,481cac812a838c79a369b9c2e824d891
HBM297.RSTP.985,Kidney (Right),False,Histology,Published,Vanderbilt TMC,9a2e171e15c07ca825ce72307e96316f
HBM594.SRGW.833,Kidney (Right),False,Histology,Published,Vanderbilt TMC,5714b2b82083d6df690759a48cc70890
HBM875.FTTV.999,Liver,False,DESI,Published,TTD - Penn State University and Columbia University,ab181e8ef53fcf893acb838c893befbf
HBM796.FZWQ.899,Kidney (Left),False,Histology,Published,Vanderbilt TMC,ab3a2dac80a1025d8a76d629abb6280f
HBM538.XVLP.889,Kidney (Left),False,Histology,Published,Vanderbilt TMC,7718ad35fe468b3f5453a41c3517e715
HBM535.BDNV.724,Kidney (Left),False,Histology,Published,Vanderbilt TMC,3d7dcf330f063c3dbf95bfc9344b9b5c
HBM957.LDNV.942,Kidney (Left),False,Histology,Published,Vanderbilt TMC,cc795c343b816390cd739993360a81b3
HBM389.KJJP.875,Kidney (Left),False,Histology,Published,Vanderbilt TMC,e668d411d3ca15f66abaec7af3dba23e
HBM654.GRHB.837,Kidney (Right),False,Histology,Published,Vanderbilt TMC,7305f4e3c4e91039c8c3da5075fe49ee
HBM987.NCDW.845,Kidney (Right),False,Histology,Published,Vanderbilt TMC,9ea18d6339027da765da855f63016f79
HBM738.MXDD.328,Kidney (Right),False,Histology,Published,Vanderbilt TMC,4ade9e936a40a8e12f71e672e2d3c146
HBM337.ZVPK.369,Kidney (Right),False,Histology,Published,Vanderbilt TMC,c6826367fb97432151a1b035e0104ed8
HBM745.BCRF.958,Kidney (Left),False,Histology,Published,Vanderbilt TMC,60b7f9a33ad6af081465e15a8d3c6564
HBM486.KPCH.364,Kidney (Right),False,Histology,Published,Vanderbilt TMC,631ce2367da6ad5a1d5fc520f975c12e
HBM884.QGXZ.934,Kidney (Left),False,Histology,Published,Vanderbilt TMC,242928390eea3978f3c4592165de7290
HBM864.MFDZ.983,Kidney (Right),False,Histology,Published,Vanderbilt TMC,e04a4eb72cb81a24554d852509e13938
HBM846.FTPG.677,Kidney (Left),False,Histology,Published,Vanderbilt TMC,71642e4c4a9cc12f59f3317b4a19adc9
HBM346.WRZP.637,Kidney (Left),False,Histology,Published,Vanderbilt TMC,29a10b1a8e2a79a4bb03959caaa397c6
HBM238.PWFH.224,Liver,False,DESI,Published,TTD - Penn State University and Columbia University,5528d177fbaec160dd6240d67b221711
HBM338.RFPS.979,Kidney (Right),False,Histology,Published,Vanderbilt TMC,d1e747942ca751fc472acefd259eb620
HBM628.KKSJ.756,Ovary (Left),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,9a2811399b474c0119e1a96a19a28cc6
HBM785.DDVD.565,Ovary (Right),False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,521bb6cbad585b745ae0569ba0461428
HBM284.LDNZ.532,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,6e8916242e5cc3aa4dcabf6d24bfdff3
HBM838.HSFX.466,Uterus,False,Visium (no probes) [Salmon + Scanpy],QA,TMC - University of Pennsylvania,a67194820e2096e0540019931bb62641
HBM994.HKPD.928,Liver,False,DESI [Image Pyramid],QA,TTD - Penn State University and Columbia University,3a2d595a15702fb4a81336c36031dde8
HBM866.QGTD.479,Liver,False,DESI [Image Pyramid],QA,TTD - Penn State University and Columbia University,196e0876e7bb4e3c0090b572f15bd55f
HBM344.HGSW.563,Liver,False,DESI [Image Pyramid],QA,TTD - Penn State University and Columbia University,6d4a238a03f8f3553b19338970085fe9
HBM763.ZDGX.299,Liver,False,DESI [Image Pyramid],QA,TTD - Penn State University and Columbia University,f9b4fd7059925bd4016d33734686d744
HBM595.NTZQ.826,Spleen,False,Publication [ancillary],QA,IEC Testing Group,28b076efc1b0303fe638eb694bb8ecc4
HBM789.SFDP.683,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,a00eb9bce02f2deb263b358f8f1f8c9e
HBM279.BZWG.292,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,6a139f0fdbb01563f3a5f97b1069df00
HBM686.WFNP.636,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,8be7d731736706b87126928e27c1c168
HBM358.FQLZ.946,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,e22847227fcb7ef33587c4cf3181370e
HBM989.FSPK.593,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,8a3be8f503e2c18a03126d144ceb46f8
HBM825.ZLBW.538,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,a5c24dd84b235685c1ba1f008ebd4121
HBM886.WNFG.797,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,3ab0b05778bafceb594d534da61571f2
HBM983.JNZD.397,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,0f5d6c8f1e02cd447fde0eaf62d44fd7
HBM542.GQKG.744,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,179889f9b7dc5ef6c7c5f85b988210f2
HBM695.RCDG.768,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,52bcc3c1b93af2bffa79ddf87a6fd849
HBM445.RTPZ.398,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,ccb53b28812f486a64948224c292007a
HBM652.LNMP.725,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,6c0713a29d4aeb4e003427e01dbb5641
HBM782.TBQK.975,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,ce5579602e960399839cad01b583ab03
HBM868.HJQZ.763,Placenta,False,RNAseq,QA,TMC - University of California San Diego focusing on female reproduction,1a54378046c9d734d4a44696f29eb91c
HBM566.KWFG.859,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,b12eb0f9763ac3c84bfef6f85e94cb45
HBM564.KCFS.769,Placenta,False,RNAseq,QA,TMC - University of California San Diego focusing on female reproduction,215d85221b2b15349318b5ee9d2ea991
HBM848.NBRX.578,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,bced896d9fb7195c83b45d0bafc59185
HBM425.FFSS.747,Placenta,False,RNAseq,QA,TMC - University of California San Diego focusing on female reproduction,316f4774c910b3bd0922ca6fd02b128a
HBM245.JMGT.849,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,64b0bbdb614c451f0af96f9dbdf3823c
HBM724.XVWS.227,Placenta,False,RNAseq,QA,TMC - University of California San Diego focusing on female reproduction,43650dbffdafe1b99b1fa12206eb9b7d
HBM943.QTKC.568,Placenta,False,RNAseq,QA,TMC - University of California San Diego focusing on female reproduction,fc46ff22b7b19be3ccd03b78a7671535
HBM743.DVDS.384,Placenta,False,RNAseq,QA,TMC - University of California San Diego focusing on female reproduction,274e8ea94c53fde69958a11056632648
HBM328.JGGF.376,Placenta,False,RNAseq,QA,TMC - University of California San Diego focusing on female reproduction,b62ef9223be29b20185086bb10a529ee
HBM667.RWXW.336,Placenta,False,RNAseq,QA,TMC - University of California San Diego focusing on female reproduction,b4e11bdb0ecad23d40093ca8b5a075cc
HBM468.PKKS.869,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,7f6c81b83eb6c1d87454e6bbe99639da
HBM987.GDVZ.866,Placenta,False,RNAseq,QA,TMC - University of California San Diego focusing on female reproduction,af63709707d4ee97823fd0464737c81b
HBM782.RMXV.853,Placenta,False,RNAseq,QA,TMC - University of California San Diego focusing on female reproduction,c52e9888e8f7254ba40b78e292d117c6
HBM239.DGXT.625,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,91f1f00975acfc6ab3cd7b12f391c567
HBM728.KLSH.755,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,76f42dad45493ea5b354963bf40d28c5
HBM452.BZKS.353,Placenta,False,RNAseq,QA,TMC - University of California San Diego focusing on female reproduction,7be414f29ba1cfd14a0deec66700f489
HBM592.RJKS.292,Placenta,False,RNAseq,QA,TMC - University of California San Diego focusing on female reproduction,999c6b35c285add2d7e88406e50885ac
HBM736.TZFK.887,Placenta,False,RNAseq [Salmon],QA,TMC - University of California San Diego focusing on female reproduction,432d89b45f3a6e39b1f00c0e395b78ea
HBM434.VCDW.699,Placenta,False,RNAseq,QA,TMC - University of California San Diego focusing on female reproduction,2cffb0c8bfbb1880863ad4268c131ea2
